content,explanation
ते प्रायमुपविष्टास्तु दृष्ट्वा गृध्रं प्लवङ्गमाः।चक्रुर्बुद्धिं तदा रौद्रां सर्वान्नो भक्षयिष्यति।।4.57.9।।,"On seeing the vulture, the monkeys fasting unto death got a terrible thought in their minds that the vulture might eat them."
सर्वथा प्रायमासीनान्यदि नो भक्षयिष्यति।कृतकृत्या भविष्यामः क्षिप्रं सिद्धिमितो गताः।।4.57.10।।,"'Since we wish to die, we will be accomplishing our objective successfully if he eats us soon'."
एतां बुद्धिं ततश्चक्रुस्सर्वे ते वानरर्षभाः।अवतार्य गिरेश्शृङ्गाद्गृध्रमाहाङ्गदस्तदा।।4.57.11।।,"Thus thought the chief among the monkeys. Angada having helped the vulture come down the mountain peak, said:"
बभूवर्क्षरजा नाम वानरेन्द्रः प्रतापवान्।ममार्यः पार्थिवः पक्षिन् धार्मिक स्तस्य चात्मजौ।।4.57.12।सुग्रीवश्चैव वाली च पुत्रावोघबलावुभौ।लोकेविश्रुतकर्माभूद्राजा वाली पिता मम।।4.57.13।।,'O powerful bird my revered grandfather Riksharaja was a glorious king of monkeys. He had two sons called Sugriva and Vali.Both were strong like floodwaters. My father Vali was wellknown in this world for his remarkable deeds.
राजा कृत्स्नस्य जगत इक्ष्वाकूणां महारथः।रामो दाशरथिः श्रीमान्प्रविष्टो दण्डकावनम्।।4.57.14।।लक्ष्मणेन सह भ्रात्रा वैदेह्या चापि भार्यया।पितुर्निदेशनिरतो धर्म्यं पन्थानमाश्रितः।।4.57.15।।,"'The great warrior Rama is the son of Dasaratha, the scion of the Ikshvaku race and the king of the entire world. He entered Dandaka forest along with his brother Lakshmana and consort Vaidehi obeying his father's command following a righteous path."
तस्य भार्या जनस्थानाद्रावणेन हृता बलात्।रामस्य तु पितुर्मित्रं जटायुर्नाम गृध्रराट्।।4.57.16।।ददर्श सीतां वैदेहीं ह्रियमाणां विहायसा।,"'His wife was abducted from Janasthana by Ravana. The king of vultures Jatayu, a friend of Rama's father observed princess of Videha, being forcibly carried away through the aerial region."
रावणं विरथं कृत्वा स्थापयित्वा च मैथिलीम्।परिश्रान्तश्च वृद्धश्च रावणेन हतो रणे।।4.57.17।।,"'Jatayu destroyed Ravana's aerial chariot and put Maithili in a (safe) place. But being old and exhausted, he was killed in a combat by Ravana. "
एवं गृध्रो हतस्तेन रावणेन बलीयसा।संस्कृतश्चापि रामेण गतश्च गतिमुत्तमाम्।।4.57.18।।,"'Thus the vulture was slain by Ravana who was stronger. Cremated by Rama and his last rites performed, he reached the supreme heavenly abode. (It was the luck of Jatayu, unlike Dasaratha, to be cremated by Rama.)"
ततो मम पितृव्येण सुग्रीवेण महात्मना।चकार राघवस्सख्यं सोऽवधीत्पितरं मम।।4.57.19।।,"'Then Rama made friendship with my father's brother, great self Sugriva and killed my father."
मम पित्रा विरुद्धो हि सुग्रीवस्सचिवैस्सह।निहत्य वालिनं रामस्ततस्तमभिषेचयत्।।4.57.20।।,'Sugriva and his ministers developed hostility towards my father. Rama killed Vali and installed Sugriva as king.
स राज्ये स्थापितस्तेन सुग्रीवो वानराधिपः।राजा वानरमुख्यानां येन प्रस्थापिता वयम्।।4.57.21।।,"'Sugriva, the monkey king, was installed by him and crowned as king of the monkeys. Sugriva is the king of all great monkeys. We have been sent by him in search of Sita."
एवं रामप्रयुक्तास्तु मार्गमाणास्ततस्ततः।वैदेहीं नाधिगच्छामो रात्रौ सूर्यप्रभामिव।।4.57.22।।,find her just as one fails to see Sun's radiance at night.
ते वयं दण्डकारण्यं विचित्य सुसमाहिताः।।4.57.23।।अज्ञानात्तु प्रविष्टास्स्म धर्मिण्या विवृतं बिलम्।,"'Having searched the forest of Dandaka carefully, we all entered this large hole unknowingly."
मयस्य मायाविहितं तद्बिलं च विचिन्वताम्।।4.57.24।।व्यतीतस्तत्र नो मासो यो राज्ञा समयः कृतः।,
ते वयं कपिराजस्य सर्वे वचनकारिणः।।4.57.25।।कृतां संस्थामतिक्रान्ता भयात्प्रायमुपास्महे।,"'Because of the fear of king Sugriva all of us have decided to stay here fasting unto death,since we have exceeded the time fixed for us (to find Sita)."
क्रुद्धे तस्मिंस्तु काकुत्स्थे सुग्रीवे च सलक्ष्मणे।।4.57.26।।गतानामपि सर्वेषां तत्र नो नास्ति जीवितम्।,"'Even if we go back, there is no hope of our survival before the anger of Sugriva and of Rama and Lakshmana of the Kakutstha dynasty.'इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये किष्किन्धाकाण्डे सप्तपञ्चशस्सर्गः।।Thus ends of fiftyseventh sarga in Kishkindakanda of the first epic, the Holy Ramyana composed by sage Valmiki."
[Samapati narrates his story to the monkeys says he saw Sita being carried off by Ravana to Lanka.]इत्युक्तः करुणं वाक्यं वानरैस्त्यक्तजीवितैः।सबाष्पो वानरान्गृध्रः प्रत्युवाच महास्वनः।।4.58.1।।,"On hearing the pathetic words from the monkeys who had given up hope of life, the loudvoiced vulture wailing replied:"
यवीयान्मम भ्राता जटायुर्नाम वानराः।यमाख्यात हतं युद्धे रावणेन बलीयसा।।4.58.2।।,"'O monkeys, the one you said to have been killed by mighty Ravana in a combat was  my younger brother, Jatayu."
वृद्धभावादपक्षत्वाच्छृण्वंस्तदपि मर्षये।न हि मे शक्तिरस्त्यद्य भ्रातुर्वैरविमोक्षणे।।4.58.3।।,"'Even after I have heard this, I cannot avenge my brother's death as I am old, I have no wings, and I have no energy enough (to fight)."
पुरा वृत्रवधे वृत्ते परस्परजयैषिणौ।आदित्यमुपयातौ स्वो ज्वलन्तं रश्मिमालिनम्।।4.58.4।।,"'In olden days, when Indra killed Vrutra we (Jatayu and I) seeking to challenge him reached the Sun blazing with a garland of beams."
आवृत्त्याऽकाशमार्गे तु जवेन स्म गतौ भृशम्।मध्यं प्राप्ते दिनकरे जटायुरवसीदति।।4.58.5।।,"'Flying in the sky at a violently high speed, we reached the meridian of the Sun when, unable to bear the heat, Jatayu became weak."
तमहं भ्रातरं दृष्ट्वा सूर्यरश्मिभिरर्दितम्।पक्षाभ्यां छादयामास स्नेहात्परमविह्वलः।।4.58.6।।, 'Seeing my brother tormented due to the Sun's radiance I was overwhelmed with grief. Out of love I covered him with both my wings.
निर्दग्धपक्षः पतितो विन्ध्येऽहं वानरर्षभाः।अहमस्मिन्वसन्भ्रातुः प्रवृत्तिं नोपलक्षये।।4.58.7।।,"'O bulls among monkeys, consequently my wings were burnt and I dropped down on Vindhya. Here I have been living, knowing not my brother's whereabouts.'"
जटायुषस्त्वेवमुक्तो भ्रात्रा सम्पातिना तदा।युवराजो महाप्राज्ञः प्रत्युवाचाङ्गदस्ततः।।4.58.8।।,"To these words of Jatayu's brother, Sampati, Angada, the learned heir apparent replied:"
जटायुषो यदि भ्राता श्रुतं ते गदितं मया।आख्या हि यदि जानासि निलयं तस्य रक्षसः।।4.58.9।।,"'I have heard you. If you are the brother of Jatayu, tell us about the abode of that demon if you know."
अदीर्घदर्शिनं तं वै रावणं राक्षसाधिपम्।अन्तिके यदि वा दूरे यदि जानासि शंस नः।।4.58.10।।,"'Tell us about Ravana, king of the demons who is unaware of the consequences. If you know his residence, tell us if it is near or far.'"
ततोऽब्रवीन्महातेजा ज्येष्ठो भ्राता जटायुषः।आत्मानुरूपं वचनं वानरान्सम्प्रहर्षयन्।।4.58.11।।,"Then Jatayu's elder brother, the glorious Sampati, said these pleasing, befitting words:"
निर्दग्धपक्षो गृध्रोऽहं हीनवीर्य: प्लवङ्गमाः।वाङ्मात्रेण तु रामस्य करिष्ये साह्यमुत्तमम्।।4.58.12।।,'O monkeys I am a vulture. My wings are burnt and my strength is depleted. The only substantial help I can render Rama is through my words.
जानामि वारुणान्लोकान्विष्णोस्त्रै विक्रमानपि।महासुरविमर्दन्वा श्च ह्यमृतस्य च मन्थनम्।।4.58.13।।,'I know Varuna's worlds(seas and oceans) and all the three worlds measured by three  strides  by Vamana. Indeed I also know about the friction between the great gods and demons and the churning of the ocean for nectar.
रामस्य यदिदं कार्यं कर्तव्यं प्रथमं मया।जरया च हृतं तेजः प्राणाश्च शिथिला मम।।4.58.14।।,'Rama's work is my primary duty. (But) my strength is drained by age and I have lost my vitality.
तरुणी रूपसम्पन्ना सर्वाभरणभूषिता।ह्रियमाणा मया दृष्टा रावणेन दुरात्मना।।4.58.15।।क्रोशन्ती राम रामेति लक्ष्मणेति च भामिनी।भूषणान्यपविध्यन्ती गात्राणि च विधुन्वती।।4.58.16।।,"'I saw a young lady of beautiful appearance, adorned with all kinds of ornaments  borne away by the evilminded Ravana. That dainty lady was calling out, 'O Rama,  O Lakshmana' and was crying aloud. She was throwing away her ornaments and was wriggling to get out of Ravana's grip."
सूर्यप्रभेव शैलाग्रे तस्याः कौशेयमुत्तमम्।असिते राक्षसे भाति यथा वा तटिदम्बुदे।।4.58.17।।,"'Her fine silk garment was shining like the radiance of the Sun on the mountain peak, like lightning against the dark cloud. (That was Ravana)."
तां तु सीतामहं मन्ये रामस्य परिकीर्तनात्।श्रूयतां मे कथयतो निलयं तस्य रक्षसः।।4.58.18।।, 'Since she was uttering Rama's name I think she is Sita. (Now) I will tell you about the demon's abode. Listen
पुत्रो विश्रवस स्साक्षाद्भ्राता वैश्रवणस्य च।अध्यास्ते नगरीं लङ्कां रावणो नाम राक्षसः।।4.58.19।।,'He is Vishrava's son and halfbrother of Vaishravana. His name is Ravana and he resides in the city of Lanka.
इतो द्वीपस्समुद्रस्य सम्पूर्णे शतयोजने।तस्मिन्लङ्कापुरी रम्या निर्मिता विश्वकर्मणा।।4.58.20।।,"'The beautiful city of Lanka is an island, a hundred yojanas away from here.It was built by Visvakarma."
जाम्बूनदमयैर्द्वारैश्चित्रैः काञ्चनवेदिकैः।प्रासादैर्हेमवर्णैश्च महद्भिः सुसमा कृता।।4.58.21।।प्राकारेणार्कवर्णेन महता च समान्विता।,"'The city has golden gates, golden platforms, huge, goldencoloured, uniformly built mansions surrounded by a tall boundary wall of the colour of sunlight."
तस्यां वसति वैदेही दीना कौशेयवासिनी।।4.58.22।।रावणान्तःपुरे रुद्धा राक्षसीभिस्सुरक्षिता।जनकस्यात्मजां राज्ञस्तत्र द्रक्ष्यथ मैथिलीम्।।4.58.23।।,"'You will see in the city of Lanka, the princess from Videha, daughter of Janaka, a picture of dejection, robed in silk, confined in the harem of Ravana, wellprotected by demonesses. "
लङ्कायामथ गुप्तायां सागरेण समन्ततः।सम्प्राप्य सागरस्यान्तं सम्पूर्णं शतयोजनम्।।4.58.24।।आसाद्य दक्षिणं तीरं ततो द्रक्ष्यथ रावणम्।तत्रैव त्वरिताः क्षिप्रं विक्रमध्वं प्लवङ्गमाः।।4.58.25।।,'O monkeys traverse a hundred yojanas across the sea. On reaching the southern coast you will be able to see Ravana's Lanka defended and surrounded by the sea. Now proceed swiftly and prove your strength.
ज्ञानेन खलु पश्यामि दृष्ट्वा प्रत्यागमिष्यथ।आद्यः पन्थाः कुलिङ्गानां ये चान्ये धान्यजीविनः।।4.58.26।।द्वितीयो बलिभोजानां ये च वृक्षफलाशिनः।भासास्तृतीयं गच्छन्ति क्रौञ्चाश्च कुररैस्सह।।4.58.27।।श्येनाश्चतुर्थं गच्छन्ति गृध्रा गच्छन्ति पञ्चमम्।,"'By intuition I know you would see Sita and return. On the first plane you will see sparrows and birds which live on grain. On the second, you will see crows living on the food offered to the dead and birds living on the fruits of trees, and then cocks, cranes and kraunchas moving on the third plane, on the fourth, hawks and falcons and on the fifth, vultures."
बलवीर्योपपन्नानां रूपयौवनशालिनाम्।।4.58.28।।षष्ठस्तु पन्था हंसानां वैनतेयगतिः परा।वैनतेयाच्च नो जन्म सर्वेषां वानरर्षभाः।।4.58.29।।,"'O bulls among monkeys swans blessed with strength, vigour,  beauty and youth move in the sixth region. Beyond, on the seventh plane, you will see the descendants of Garuda."
इहस्थोऽहं प्रपश्यामि रावणं जानकीं तथा।अस्माकमपि सौवर्णं दिव्यं चक्षुर्बलं तथा।।4.58.30।।,'From here I see Ravana and Janaki. We (vultures) have a divine golden vision and great power.
तस्मादाहारवीर्येण निसर्गेण च वानराः।आयोजनशतात्साग्राद्वयं पश्याम नित्यशः।।4.58.31।।,"'O monkeys therefore, by the strength of food and by nature we can always see beyond a hundred yojanas from this edge."
अस्माकं विहिता वृत्तिर्निसर्गेण च दूरतः।विहिता पादमूले तु वृत्तिश्चरणयोधिनाम्।।4.58.32।।,"'Our movement and vision naturally extends to distant places. For those fighting on foot, the movement is restricted to the extent of foot movement."
गर्हितं तु कृतं कर्म येन स्म पशिताशिना।प्रतीकार्यं च मे तस्य वैरं भ्रातृकृतं भवेत्।।4.58.33।।,
उपायो दृश्यतां कश्चिल्लङ्घने लवणाम्भसः।अभिगम्य तु वैदेहीं समृद्धार्था गमिष्यथ।।4.58.34।।,"'Look out for some means to cross the salty ocean. You will see Vaidehi, and return, your mission accomplished."
समुद्रं नेतुमिच्छामि भवद्भिर्वरुणालयम्।प्रदास्याम्युदकं भ्रातुस्स्वर्गतस्य महात्मनः।।4.58.35।।,"'Take me to the ocean, the abode of Varuna. I intend to offer oblation to my brother, a great soul who is in heaven.'"
ततो नीत्वा तु तं देशं तीरं नदनदीपतेः।निर्दग्धपक्षं सम्पातिं वानरास्सुमहौजसः।।4.58.36।।पुनः प्रत्यानयित्वा च तं देशं पतगेश्वरम्।बभूवुर्वानरा हृष्टाः प्रवृत्तिमुपलभ्य ते।।4.58.37।।,"Th mightiest of monkeys carried Sampati, whose wings were totally burnt, to the sea shore and after he had offered oblations took him back to the same place. Having obtained all information from the king of vultures the monkeys were very happy.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये किष्किन्धाकाण्डे अष्टपञ्चशस्सर्गः।।Thus ends the fiftyeighth sarga in Kishkindakanda of the first epic, the Holy Ramayana composed by sage Valmiki."
"[Information brought by Suparshva, Sampati's son.]ततस्तदमृतास्वादं गृध्रराजेन भाषितम्।निशम्य मुदिता हृष्टास्ते वचः प्लवगर्षभाः।।4.59.1।।",The mighty monkeys were delighted to hear the nectarlike words of the king of vultures.
जाम्बवान् वानरश्रेष्ठस्सह सर्वैः प्लवङ्गमैः।भूतलात्सहसोत्थाय गृध्रराजानमब्रवीत्।।4.59.2।।,Jambavan the king of bears got up at once from the ground along with the monkeys and spoke to the king of vultures:
क्व सीता केन वा दृष्टा को वा हरति मैथिलीम्।तदाख्यातु भवात्सर्वं गतिर्भव वनौकसाम्।।4.59.3।।,"'Where is Sita now? By whom else was she seen while being carried? Pray, tell us everything. You are the ultimate saviour of monkeys."
को दाशरथि बाणानां वज्रवेगनिपातिनाम्।स्वयं लक्ष्मणमुक्तानां न चिन्तयति विक्रमम्।।4.59.4।।,'Who is not aware of Rama's swift arrows which are like thunderbolt? Who is not able to assess the speed and power of arrows of Lakshmana released directly?'
स हरीन्प्रीतिसंयुक्तान्सीताश्रुतिसमाहितान्।पुनराश्वसयन्प्रीत: इदं वचनमब्रवीत्।।4.59.5।।,"Pleased to see the happiness and eagernes of the monkeys assembled to hear about Sita, Sampati continued in order to reassure them:"
श्रूयतामिह वैदेह्या यथा मे हरणं श्रुतम्।येन चापि ममाऽख्यातं यत्र वायतलोचना।।4.59.6।।,'Now hear by whom I was informed about the abduction of the largeeyed princess from Videha and where she is at present.
अहमस्मिन्गिरौ दुर्गे बहुयोजनमायते।चिरान्निपतितो वृद्धः क्षीणप्राणपराक्रमः।।4.59.7।।,"'With my vitality and prowess depleted, I have been staying for a long time on this mountain, extended by several yojanas and inaccessible."
तं मामेवं गतं पुत्रस्सुपार्श्वोनाम नामतः।आहारेण यथाकालं बिभर्ति पततां वरः।।4.59.8।।,"'Reduced to this state, I have been maintained by food given in time by my son named Suparshva, best among birds."
तीक्ष्णकामास्तु गन्धर्वास्तीक्ष्णकोपा भुजङ्गमाः।मृगाणां तु भयं तीक्ष्णं ततस्तीक्ष्णक्षुधा वयम्।।4.59.9।।,'Gandharvas have intense passion. Serpents show violent anger. Deer have great fear. And we vultures have great hunger.
स कदाचित्क्षुधार्तस्य ममाहाराभिकाङ्क्षिणः।गतसूर्येऽहनि प्राप्तो मम पुत्रो ह्यनामिषः।।4.59.10।।,'Once my son came to me without meat after sunset while I was feeling hungry for food.
स मामाहारसंरोधात्पीडितं प्रीतिवर्धनः।अनुमान्य यथातत्त्वमिदं वचनमब्रवीत्।।4.59.11।।,"'I was thinking, tormented with hunger, my son who always keeps me happy told me exactly what had happened:"
अहं तात यथाकालमामिषार्थी खमाप्लुतः।महेन्द्रस्य गिरेर्द्वारमावृत्य सुसमास्थितः।।4.59.12।।,'O dear father I went to get food at the right time and stood blocking the entrance of mount Mahendra.
तत्र सत्त्वसहस्राणां सागरान्तरचारिणाम्।पन्थानमेकोऽध्यवसं सन्निरोद्धुमवाङ्मुखः।।4.59.13।।,"'There I stood alone  looking down, obstructing the path of thousands of creatures inhabiting the ocean."
तत्र कश्चिन्मया दृष्ट स्सूर्योदयसमप्रभाम्।स्त्रियमादाय गच्छन्वै भिन्नाञ्जनचयप्रभः।।4.59.14।।,'I saw a person who was dark and huge like a mass of collyrium carrying a lady whose radiance was like the rising Sun.
सोऽहमभ्यवहारार्थी तौ दृष्ट्वा कृतनिश्चयः।तेन साम्ना विनीतेन पन्थानमभियाचितः।।4.59.15।।,'Since I was looking for food I resolved to seize both of them. (But) he asked me in a gentle and courteous manner to make way (since I was blocking the aerial path).
न हि सामोपपन्नानां प्रहर्ता विद्यते क्वचित्।नीचेष्वपि जनः कश्चित्किमङ्ग बत मद्विधः।।4.59.16।।,'Who will strike polite people? Even the mean do not do it anywhere. And what to speak of me.
स यातस्तेजसा व्योम सङ्क्षिपन्निव वेगतः।अथाऽहं खेचरैर्भूतैरभिगम्य सभाजितः।।4.59.17।।,'He flew hurriedly with splendour as though he was enveloping the sky (making it small). All the flying creatures in the sky came and greeted me with respect.
दिष्ट्या जीवसि तातेति ह्यब्रुवन्मां महर्षयः।कथञ्चित्सकळत्रोऽसौ गतस्ते स्वस्त्यसंशयम्।।4.59.18।।,"'I heard the great sages saying, 'O dear you are lucky to be saved. He has somehow gone from here with that lady (without hurting you). Undoubtedly you are lucky.'"
एव मुक्तस्ततोऽहं तैस्सिद्धै: परमशोभनैः।स च मे रावणो राजा रक्षसां प्रतिवेदितः।।4.59.19।।हरन्दाशरथेर्भार्यां रामस्य जनकात्मजाम्।भ्रष्टाभरणकौशेयां शोकवेगपराजिताम्।।4.59.20।।रामलक्ष्मणयोर्नाम क्रोशन्तीं मुक्तमूर्धजाम्।,"'I was greeted by the most illustrious siddhas. I came to know from them that he was Ravana, the king of demons. I was looking at him while he was abducting Janaka's daughter, who was the wife of Dasaratha's Rama. Her ornaments had dropped and silken robes had slipped since she lost hold on herself. She was crying, loudly calling out the names of Rama and Lakshmana, her hair dishevelled."
एष कालात्ययस्तावदिति कालविदां वरः।।4.59.21।।एतमर्थं समग्रं मे सुपार्श्वः प्रत्यवेदयत्।,"'O father this is the cause of my delay', said Suparshva, who knew the value of time.                 Thus he gave the entire account to me."
तच्छृत्वाऽपि हि मे बुद्धिर्नासीत्काचित्पराक्रमे।।4.59.22।।अपक्षो हि कथं पक्षी कर्म किञ्चिदुपक्रमे।,"'Even after hearing this I could not advance (against Ravana). How could I, a vulture without wings, leap even a little?"
यत्तु शक्यं मया कर्तुं वाग्बुद्धिगुणवर्तिना।।4.59.23।।श्रूयतां तत्प्रवक्ष्यामि भवतां पौरुषाश्रयम्।,'Being endowed with the faculty of thinking and speech I shall tell you what is possible for you to execute with your prowess. Listen.
वाङ्मतिभ्यां तु सर्वेषां करिष्यामि प्रियं हि वः।।4.59.24।।यद्धि दाशरथेः कार्यं मम तन्नात्र संशयः।,'I will please you with my word and thought and do not doubt that Rama's task is dear to me as well.
ते भवन्तो मतिश्रेष्ठा बलवन्तो मनस्विनः।।4.59.25।।प्रेषिताः कपिराजेन देवैरपि दुरासदाः।,"'Indeed, you monkeys are very wise, strong and sensitive. The king of monkeys has sent you on this mission. You cannot be conquered even by gods."
रामलक्ष्मणबाणाश्च निशिताः कङ्कपत्रिणः।।4.59.26।।त्रयाणामपि लोकानां पर्याप्तास्त्राणनिग्रहे।,'The heronfeathered arrows of Rama and Lakshmana are sharp and strong enough to protect or subdue all the three worlds.
कामं खलु दशग्रीव स्तेजोबलसमन्वितः।।4.59.27।।भवतां तु समर्थानां न किञ्चिदपि दुष्करम्।,"'The tenheaded Ravana is mighty, powerful and strong, indeed. But you are efficient and it will not be difficult for you to achieve this task."
तदलं कालसङ्गेन क्रियतां बुद्धिनिश्चयः।।4.59.28।।न हि कर्मसु सज्जन्ते बुद्धिमन्तो भवद्विधाः।,"'Do not bother about the time limit. Resolve to achieve the objective, for wise people  like you should not lag behind in accepting challenges.'इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये किष्किन्धाकाण्डे एकोनषष्टितमस्सर्गः।।Thus ends the fiftyninth sarga in Kishkindakanda of the first epic, the Holy Ramayana composed by sage Valmiki."
[Sampati gives his past account.]ततः कृतोदकं स्नातं तं गृध्रं हरियूथपाः।उपविष्टा गिरौ रम्ये परिवार्य समन्ततः।।4.60.1।।,Sampati bathed and offered libations to Jatayu. Then all the monkeys sat round him on the beautiful mountain.
तमङ्गदमुपासीनं तैस्सर्वैर्हरिभिर्वृतम्।जनितप्रत्ययो हर्षात्सम्पातिः पुनरब्रवीत्।।4.60.2।।,Angada sat near Sampati surrounded by all monkeys. Sampati who had gained confidence spoke to Angada  once again joyously.
कृत्वा निश्शब्दमेकाग्रा श्श्रुण्वन्तु हरयो मम।तत्वं सङ्कीर्तयिष्यामि यथा जानामि मैथिलीम्।।4.60.3।।,'O monkeys I shall tell you in detail how I came to know the princess from Mithila. Listen quietly with rapt attention:
अस्य विन्ध्यस्य शिखरे पतितोऽस्मि पुरावने।सूर्यतपपरीताङ्गो निर्दग्धस्सूर्यरश्मिभिः।।4.60.4।।,"Scorched by the rays of the Sun, I was burnt totally and fell on the peak of this mount Vindhya years ago."
लब्धसंज्ञस्तु षड्रात्राद्विवशो विह्वलन्निव।वीक्षमाणो दिशस्सर्वा नाभिजानामि किञ्चन।।4.60.5।।,
ततस्तु सागरान् शैलान्नदीस्सर्वास्सरांसि च।वनानि च प्रदेशांश्च नीरीक्ष्य मतिरागता।।4.60.6।।,"'Then I looked at the oceans, the mountains, rivers, lakes, forests and all locations and  my memory returned gradually."
हृष्टपक्षिगणाकीर्णः कन्दरान्तरकूटवान्।दक्षिणस्योदधेस्तीरे विन्ध्योऽयमिति निश्चितः।।4.60.7।।,'I came to know then that this place is inhabited by flocks of happy birds and full of many caves and mountain peaks. This is mount Vindhya on the shore of the southern ocean.
आसीच्चात्राश्रमं पुण्यं सुरैरपि सुपूजितम्।ऋषिर्निशाकरो नाम यस्मिन्नुग्रतपाभवत्।।4.60.8।।,"'There was a hermitage nearby, where a revered sage, who was even worshpped by gods  lived. His name was Nishakara. He did rigorous penance here."
अष्टौ वर्षसहस्राणि तेनास्मिन्नृषिणा विना।वसतो मम धर्मज्ञा स्वर्गते तु निशाकरे।।4.60.9।।,'O righteous monkeys after the death of sage Nishakara eight thousand years have passed. And I have been living here. 
अवतीर्य तु विन्ध्याग्रात्कृच्छ्रेण विषमाच्छनैः।तीक्ष्णदर्भां वसुमतीं दुःखेन पुनरागतः।।4.60.10।।,"'I descended down slowly from the high rugged peak of the Vindhya mountain with great difficulty to the plain land bristling with sharp, harsh darbha grass."
तमृषिं द्रष्टुकामोऽस्मि दुःखेनाभ्यागतो भृशम्।जटायुषा मया चैव बहुशोऽभिगतो हि सः।।4.60.11।।,'Eager to see the great sage I reached the place with much difficulty. I and my brother Jatayu had  approached him many a time earlier.
तस्याश्रमपदाभ्याशे ववुर्वातास्सुगन्धिनः।वृक्षो वापुष्पितः कश्चिदफलो वा न विद्यते।।4.60.12।।,'In the vicinity of that hermitage there was no tree without flowers or fruits and fragrant was the breeze that blew around.
उपेत्य चाश्रमं पुण्यं वृक्षमूलमुपाश्रितः।द्रष्टुकामः प्रतीक्षेऽहं भगवन्तं निशाकरम्।।4.60.13।।,"'On reaching the sacred hermitage, I stood and waited under a tree for the audience of the divine sage Nishakara."
अथापश्यमदूरस्थमृषिं ज्वलिततेजसम्।कृताभिषेकं दुर्धर्षमुपावृत्तमुदङ्मुखम्।।4.60.14।।,
तमृक्षास्सृमरा व्याघ्रास्सिंहा नागास्सरीसृपाः।परिवार्योपगच्छन्ति धातारं प्राणिनो यथा।।4.60.15।।,"'He was followed by bears, deer, tigers, lions, elephants and snakes just as living beings follow their creator."
ततः प्राप्तमृषिं ज्ञात्वा तानि सत्त्वानि वै ययुः।प्रविष्टे राजनि यथा सर्वं सामात्यकं बलम्।।4.60.16।।,"'Just as the army including feudatories recede, when the king comes, all those creatures repaired to their dens when they knew the arrival of the sage at the hermitage."
ऋषिस्तु दृष्ट्वा मां प्रीतः प्रविष्टश्चाश्रमं पुनः।मुहूर्तमात्रान्निष्क्रम्य ततः कार्यमपृच्छत।।4.60.17।।,The sage who entered the hermitage came out again within a moment on seeing me and enquired about me affectionately:
सौम्य वैकल्यतां दृष्ट्वा रोम्णां ते नावगम्यते।अग्निदग्धाविमौ पक्षौ व्रणाश्चापि शरीरके।।4.60.18।।,'O gentle one seeing your body devoid of hair I can understood that your wings have been burnt and your body bruised.
गृध्रौ द्वौ दृष्टपूर्वौ मे मातरिश्वसमौ जवे।गृध्राणां चैव राजानौ भ्रातरौ कामरूपिणौ।।4.60.19।।,'You are the king among vultures equal to wind in speed.I had seen both the brothers earlier and both of you could change your form at will.
ज्येष्ठो हि त्वं तु सम्पाते जटायुरनुजस्तव।मानुषं रूपमास्थाय गृह्णीतां चरणौ मम।।4.60.20।।, 
किं ते व्याधिसमुत्थानं पक्षयोः पतनं कथम्।दण्डोऽयंच कृतः केन सर्वमाख्याहि पृच्छतः।।4.60.21।।,"'What disease has affected you? Why are your wings dropped down? Who punished you in this way? Tell me.'इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये किष्किन्धाकाण्डे षष्टितमस्सर्गः।।Thus ends the sixtieth sarga in Kishkindakanda of the first epic, the Holy Ramayana composed by sage Valmiki."
[Sampati's revelation to sage Nishakara about his burnt wings.]ततस्तद्दारुणं कर्म दुष्करं सहसात्कृतम्।आचचक्षे मुनेस्सर्वं सूर्यानुगमनं तथा।।4.61.1।।,"'Then I revealed everything to the sage,including the arrogant, impetuous action of rashly following the Sun (for challenging Indra)."
भगवन्व्रणयुक्तत्वाल्लज्जया व्याकुलेन्द्रियः।परिश्रान्तो न शक्नोमि वचनं परिभाषितुम्।।4.61.2।।,'O revered sage I am exhausted and my senses are depressed. I am ashamed of myself. My body is wounded. Therefore I am not able to reply.
अहं चैव जटायुश्च सङ्घर्षाद्धर्पमोहितौ।आकाशं पतितौ वीरौ जिज्ञासन्तौ पराक्रमम्।।4.61.3।।,"'Deluded by pride, I and my brother Jatayu challenging each other to test our relative strength flew  far into the sky."
कैलासशिखरे बद्ध्वा मुनीनामग्रतः पणम्।रविस्स्यादनुयातव्यो यावदस्तं महागिरिम्।।4.61.4।।,'Both of us made a bet on the peak of mount Kailasa in the presence of sages to follow the Sungod until he sets on the western mountain.
"अथाऽवां युगपत्प्राप्तावपश्याव महीतले।

रथचक्रप्रमाणानि नगराणि पृथक्पृथक्।।4.61.5।।
 ",'And from there both of us looked at all the cities on the land which seemed like the size of chariot wheels one after the other. 
क्वचिद्वादित्रघोषांश्च ब्रह्मघोषांश्च शुश्रुवः।गायन्तीश्चाङ्गना बह्वीः पश्यावो रक्तवाससः।।4.61.6।।,"'We heard at some places sounds of musical instruments, sounds of Vedic chanting, and many lovely young women dressed in redsinging."
