content,explanation
तस्मिन्नुपरते शब्दे दिव्ये श्रोत्र सुखे नृणाम्।ददर्श भारतं सैन्यं विधानं विश्वकर्मणः।।2.91.28।।,"When the celestial sounds pleasing to the ears of men had subsided, the army of Bharata beheld the wonderful creations of Visvakarma."
बभूव हि समा भूमिस्समन्तात्पञ्चयोजना।शाद्वलैर्भहुभिश्चन्ना नीलवैढूर्यसन्निभैः।।2.91.29।।,The ground was levelled on every side for five yojanas and covered with several grass lawns resembling lapis lazuli (blue sapphire) and cat's eye.
तस्मिन्बिल्वाः कपित्थाश्च पनसा बीजपूरकाः।आमलक्यो बभूवुश्च चूताश्च फलभूषणाः।।2.91.30।।,"There the best of fruitbearing trees like bilva trees, woodapple trees, citrons, emblic myrobalan trees and mango trees laden with fruits sprang up."
उत्तरेभ्यः कुरुभ्यश्च वनं दिव्योपभोगवत्।आजगाम नदी दिव्या तीरजैर्भहुभिर्वृता।।2.91.31।।,"From the forests of the northern Kuru kingdom, with all delights of heaven, a divine river with innumerable trees that grow on river banks came into existence."
चतुश्शालानि शुभ्राणि शालाश्च गजवाजिनाम्।हर्म्यप्रासादसम्बाधास्तोरणानि शुभानि च।।2.91.32।।,"Bright quadrangles, stables for elephants and horses, auspicious arch ways for palaces and mansions sprang up."
सितमेघनिभं चापि राजवेश्म सुतोरणम्।दिव्यमाल्यकृताकारं दिव्यगन्धसमुक्षितम्।।2.91.33।।चतुरश्रमसंबाधं शयनासनयानवत्।दिव्यैस्सर्वरसैर्युक्तं दिव्यभोजनवस्त्रवत्।।2.91.34।।उपकल्पितसर्वान्नं धौतनिर्मलभाजनम्।क्लुप्तसर्वासनं श्रीमत्स्वास्तीर्णशयनोत्तमम्।।2.91.35।।,"An auspicious royal palace with splendid archs resembling white clouds sprang up. It was sprinkled with celestial perfumes and adorned with beautiful garlands. That royal palace forming a quadrangle was furnished with couches, seats and carriages and furnished with celestial drinks of every kind, delicious food and splendid garments. It was stocked with food of every variety in clean and spotless vessels. Seats for every one and magnificent couches covered with excellent bedstead were arranged."
प्रविवेश महाबाहुरनुज्ञातो महर्षिणा।वेश्म तद्रत्नसम्पूर्णं भरतः कैकयीसुतः।।2.91.36।।,"Longarmed Bharata, son of Kaikeyi entered that palace full of jewels with the permission of the great sage."
अनुजग्मुश्च तं सर्वे मन्त्रिणस्सपुरोहिताः।बभूवुश्च मुदा युक्ता दृष्ट्वा तं वेश्मसंविधिम्।।2.91.37।।,"All the ministers, priests followed him and were glad to see the arrangement in that mansion. "
तत्र राजासनं दिव्यं व्यजनं छत्रमेव च।भरतो मन्त्रिभिस्सार्धमभ्यवर्तत राजवत्।।2.91.38।।,"There where stood an exquisite throne, a fan and a parasol Bharata stayed in the company of ministers. "
आसनं पूजयामास रामायाभिप्रणम्य च।वालव्यजनमादाय न्यषीदत्सचिवासने।।2.91.39।।,He bowed in reverence and worshipped the throne (as though Rama were seated there). Taking hold of a fan made of yak's tail he sat in a minister's seat.
आनुपूर्व्यान्निषेदुश्च सर्वे मन्त्रिपुरोहिताः।ततस्सेनापतिः पश्चात्प्रशास्ताच निषेदतुः।।2.91.40।।,"First the ministers and priests took their respective seats in accordance with their rank, and then the army chief and finally the supervisor of the camp."
तत स्तत्र मुहूर्तेन नद्यः पायसकर्दमाः।उपातिष्ठन्त भरतं भरद्वाजस्य शासनात्।।2.91.41।।,Rivers filled with payasam (rice cooked in milk and sugar) in the shape of mud flowed towards Bharata at the command of Bharadwaja.
तासामुभयतः कूलं पाण्डुमृत्तिकलेपनाः।रम्याश्चावसधा दिव्या ब्रह्मणस्तु प्रसादजा:।।2.91.42।।,"On both the banks of those rivers, charming, celestial houses plastered with white clay appeared by the grace of Brahma."
तेनैव च मूहूर्तेन दिव्याऽभरणभूषिताः।आगुर्विंशतिसाहस्राः ब्रह्मणा प्रहिताः स्त्रियः।।2.91.43।।,At that very moment twenty thousand women adorned with beautiful ornaments sent by Brahma presented themselves.
सुवर्णमणिमुक्तेन प्रवालेन च शोभिताः।आगुर्विंशतिसाहास्राः कुबेरप्रहिताः स्त्रियः।।2.91.44।।,"Twenty thousand women adorned with gold, gems and corals sent by Kubera came."
याभिर्गृहीतः पुरुषस्सोन्माद इव लक्ष्यते।आगुर्विंशतिसाहस्रा नन्दनादप्सरोगणाः।।2.91.45।।,"Troops of twenty thousand apsaras by whom any man when taken hold of in their arms could be intoxicated with intense passion, came from Nandana gardens."
नारदस्तुम्भुरुर्गोपः प्रवरास्सूर्यवर्चसः।एते गन्धर्वराजानो भरतस्याग्रतो जगुः।।2.91.46।।,"There along with Narada, Tumburu and Gopa, distinguished kings of the gandharvas, looking bright like the Sun, began to sing in the presence of Bharata."
अलम्बुसा मिश्रकेशी पुण्डरीकाऽथ वामना।उपानृत्यंस्तु भरतं भरद्वाजस्य शासनात्।।2.91.47।।,"Thereafter, the apsaras, Alambusa, Misrakesi, Pundarika and Vamana danced near Bharata at the command of Bharadwaja."
यानि माल्यानि देवेषु यानि चैत्ररथे वने।प्रयागे तान्यदृश्यन्त भरद्वाजस्य शासनात्।।2.91.48।।,The garlands of the gods available in Chitraratha's (Kubera's) garden could not match those obtained under the orders of Bharadwaja. 
बिल्वा मार्दङ्गिका आसन् शम्याग्राहा विभीतकाः।अश्वत्था नर्तकाश्चासन्भरद्वाजस्य शासनात्।।2.91.49।।,"At the command of Bharadwaja, bilva trees acted as drummers, vibhitaka trees as cymbalists and the pipal trees as dancers."
ततस्सरलतालाश्च तिलका नक्तमालकाः।प्रहृष्टास्तत्र सम्पेतुः कुब्जा भूत्वाऽथ वामनाः।।2.91.50।।,"Thereafter pine, palmyra, tilaka, and naktamala trees were transformed into hunchbacks and dwarfs and moved about in great delight."
शिंशुपामलकीजम्ब्वो याश्चान्याः काननेषु ताः मालती मल्लिका जातिर्याश्चान्याः कानने लताः।प्रमदाविग्रहं कृत्वा भरद्वाजाश्रमेऽवदन्।।2.91.51।।,"Asohka, emblic myrobalan and all other trees found in the forest malati, mallika and jati creepers assumed the form of women, came over to the hermitage of Bharadwaja and said:"
सुरास्सुरापाः पिबत पायसं च बुभुक्षिताः।।2.91.52।।मांसानि च सुमेध्यानि भक्ष्यन्तां यावदिच्छथ।।2.91.53।।,"'O wine drinkers, drink as much as you can those who are hungry partake payasam and sacred meat'."
उच्छाद्य स्नापयन्ति स्म नदीतीरेष वल्गुषु।अप्येकमेकं पुरषं प्रमदास्सप्त चाष्ट च।।2.91.54।।,Every single warrior was attended by seven or eight women who applied oil and massaged his body and bathed him on the lovely banks of the river.
संवाहन्त्यस्समापेतुर्नार्यो रुचिरलोचनाः।परिमृज्य तथाऽन्योन्यं पाययन्ति वराङ्गनाः।।2.91.55।।,Some women with beautiful eyes quickly approached them for massaging. The  best of ladies wiped their bodies dry and gave each other wine to drink.
हयान् गजान् खारानुष्ट्रान्तथैव सुरभेस्सुतान्।अभोजयन्वाहनपास्तेषां भोज्यं यथाविधि।।2.91.56।।,"The attendants of draughtanimals fed the horses, elephants, donkeys, camels and oxen their appropriate food."
इक्षूंश्च मधुलाजांश्च भोजयन्ति स्म वाहनान्।इक्ष्वाकुवरयोधानां चोदयन्तो महाबला:।।2.91.57।।,The draughtaimals of the illustrious warriors of Ikshvaku kings were urged by the highly energetic attendants to eat more and more of parched grain mixed with sugarcane and honey.
नाश्वबन्धोऽश्वमाजानान्नगजं कुञ्जरग्रहः।मत्तप्रमत्तमुदिता चमूः सा तत्र संबभौ।।2.91.58।।,The horserider no longer recognised the horse or the mahout the elephant and the whole army was inebriated with drinking and pleasure.
तर्पितास्सर्वकामैस्ते रक्तचन्दनरूषिताः।अप्सरोगणसंयुक्तास्सैन्या वाचमुदैरयन्।।2.91.59।।,All the armymen with their desires gratified and anointing their bodies with red sandal paste surrounded by apsaras exclaimed.
नैवायोध्यां गमिष्यामो नगमिष्याम दण्डकान्।कुशलं भरतस्यास्तु रामस्यास्तु तथा सुखम्।।2.91.60।।,"We will neither return to Ayodhya, nor enter Dandaka (forest). May Bharata and Rama be happy."
इति पादातयोधाश्च हस्त्यश्वारोहबन्धकाः।अनाथास्तं विधिं लब्ध्वा वाचमेतामुदीरयन्।।2.91.61।।,"Having enjoyed the hospitality of Bharadwaja the foot soldiers, horse and elephant riders made utterances ignoring their leaders."
संम्प्रहृष्टा विनेदुस्ते नरास्तत्र सहस्रशः।भरतस्यानुयातारस्स्वर्गोऽयमिति चाब्रुवन्।।2.91.62।।,The exceedingly delighted soldiers of Bharata's retinue in their thousands cried out with excitement This is the very heaven. 
नृत्यन्ति स्म हसन्ति स्म गायन्ति स्म च सैनिकाःसमन्तात्परिधावन्ति माल्योपेतास्सहस्रशः।।2.91.63।।,"Those thousands of soldiers wearing flower garlands ran about dancing, singing, and laughing."
ततो भुक्तवतां तेषां तदन्नममृतोपमम्।दिव्यानुद्वीक्ष्य भक्ष्यां स्तानभवद्भक्षणे मतिः।।2.91.64।।,"Glancing at the ambrosial food, a desire arose in the minds of those soldiers to eat once again although they had already partaken it."
प्रेष्याश्चेट्यश्च वध्वश्च बलस्थाश्च सहस्रशः।बभूवुस्ते भृशं दृप्तास्सर्वे चाहतवाससः।।2.91.65।।,"Messengers, maidservants, female attendants, and soldiers -- all of them in their thousands dressed in fresh garments felt exceedingly proud of themselves."
कुञ्जराश्च खरोष्ट्राश्च गोऽश्वाश्च मृगपक्षिणः।बभूवुस्सुभृतास्तत्र नान्यो ह्यन्यमकल्पयत्।।2.91.66।।,"There the elephants, donkeys and camels, cows and horses and also beasts and birds were wellnourished. No one troubled the other."
नाऽशुक्लवासा स्तत्राऽसीत्क्षुधितो मलिनोऽपि वा।रजसा ध्वस्तकेशो वा नरः कश्चिददृश्यत।।2.91.67।।,"In that army there was none who could be seen without wearing garments of sparkling white, who was hungry or dirty or with decayed hair."
आजैश्चापि च वाराहैर्निष्ठानवरस़ञ्चयैः।फलनिर्यूह संसिद्दैस्सूपैर्गन्ध रसान्वितैः।।2.91.68।।पुष्पध्वजवतीः पूर्णाश्शुक्लस्यान्नस्य चाभितः।ददृशुर्विस्मितास्तत्रनरा लौहीस्सहस्रशः।।2.91.69।।,"There the soldiers beheld in amazement thousands of iron containers decked with flags and flowers and filled with white rice, mutton, pork, choicest condiments, fruit juice, fragrant and tasty soup."
बभूवुर्वनपार्श्वेषु कूपाः पायसकर्दमाः।ताश्चकामदुघा गावो द्रुमाश्चासन्मधुश्च्युतः।।2.91.70।।,"Along the edge of the forest, wells were filled with thick payasam. There were wishfulfilling cows and honeydripping trees."
वाप्यो मैरेयपूर्णाश्च मृष्टमांसचयैर्वृताः।प्रतप्तपिठरैश्चापि मार्गमायूरकौक्कुटैः।।2.91.71।।,"The wells were found filled with datepalm liquor and surrounded by pots of well cooked meat of peacocks, chicken and other animals."
पात्रीणां च सहस्राणि स्थालीनां नियुतानि च।न्यर्बुधानि च पात्राणि शातकुम्भमयानि च।।2.91.72।।स्थाल्यः कुम्भ्य करम्भ्य श्च दधिपूर्णास्सुसंस्कृताः।यौवनस्थस्य गौरस्य कपित्थस्य सुगन्धिनः।।2.91.73।।ह्रदाः पूर्णा रसालस्य दध्नश्श्वेतस्य चापरे।बभूवुः पायसस्यान्ये शर्करायावसञ्चयाः।।2.91.74।।,"There were thousands of pots, lakhs of plates, crores of vessels -- all made of gold and filled with wellgarnished food. Curd was kept in earthern pots like jugs and jars and pots with a wide mouth. Tanks were formed, some filled with white curd of good flavour and of the colour of woodapple, some with white curd blended with spices and some with payasam and heaps of barely powder mixed with sugar."
कल्कान्चूर्णकषायांश्च स्नानानि विविधानि च।ददृशुर्भाजनस्थानि तीर्थेषु सरतां नराः।।2.91.75।।,"The soldiers saw on the river banks at landing places levigated powder, fragrant powder and extracts and other bathing requisites of different kinds stored in receptacles."
शुक्लानंशुमतश्चापि दन्तधावनसञ्चयान्।शुक्लांश्चन्दनकल्कांश्च समुद्गेष्ववतिष्ठतः।।2.91.76।।दर्पणापरिमृष्टांश्च वाससां चापि सञ्चयान्।पादुकोपानहां चैव युग्मानिच सहस्रशः।।2.91.77।।आञ्जनीः कङ्कतान्कूर्चान् शस्त्राणि च धनूंषि च।मर्मत्राणानि चित्राणि शयनान्यासनानि च।।2.91.78।।प्रतिपानह्रदान्पूर्णन्खरोष्ट्रगजवाजिनाम्।अवगाह्यसुतीर्थांश्चह्रदान् सोत्पलपुष्करान्।2.91.79।।आकाश वर्णप्रतिमान् स्वच्छतोयान्सुखप्लवान्।नीपवैडूर्यवर्णांश्च मृदून्यवससञ्चयान्।निर्वापार्थान् पशूनां ते ददृशुस्तत्र सर्वशः।।2.91.80।।,"There the soldiers beheld on every side stacks of toothbrushing sticks, white and bristled, white lumps of sandal paste placed in dishes made of leaves, well cleaned mirrors, collection of clothes, several pairs of footwear, collyrium boxes, combs, brushes for cleaning moustaches, weapons, parasoles, bows and shining armour, different kinds of couches, and seats. There were pools of drinking water for donkeys, camels, elephants and horses and excellent landing places filled with flowering lotuses and water lilies. The lakes were of transparent waters resembling the hue of the sky easy and comfortable for swimming. There they saw heaps of soft grass as green as sapphire and kadamva trees for animals to refresh themselves under."
व्यस्मयन्त मनुष्यास्ते स्वप्नकल्पं तदद्भुतम्।दृष्ट्वाऽतिथ्यं कृतं तादृग्भरतस्य महर्षिणा।।2.91.81।।,"The men were amazed when they beheld the wonderful hospitality extended by maharshi Bharadwaja to Bharata, as if all this happened in a dream world. "
इत्येवं रममाणानां देवानामिव नन्दने।भरद्वाजाश्रमे रम्ये सा रात्रिर्व्यत्यवर्तत।।2.91.82।।,As they were enjoying themselves in Bharadwaja's hermitage like the gods in the garden of Indra the night wore off.
प्रतिजग्मुश्च ता नद्यो गन्धर्वाश्च यथागतम्।भरद्वाजमनुज्ञाप्य ताश्च सर्वा वराङ्गनाः।।2.91.83।।,"Those rivers, the gandharvas and all those lovely women took leave of sage Bharadwaja and returned to where they had come from."
तथैव मत्ता मदिरोत्कटा नरास्तथैव दिव्यागरुचन्दनोक्षिताः।तथैव दिव्या विविधास्स्रगुत्तमाः पृथक्प्रकीर्णा मनुजैः प्रमर्दिताः।।2.91.84।।,"Even after the departure of the gandharvas the soldiers who had consumed limitless liquor were still inebriated. The divine agaru and sandalwood smeared on their bodies still remained. Several splendid garlands crushed by them were strewn all over.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्य अयोध्याकाण्डे एकनवतितमस्सर्गः।।Thus ends the ninetyfirst sarga in Ayodhyakanda of the holy Ramayana, the first epic composed by sage Valmiki."
[Bharata takes leave of Bharadwaja -- departs for mount Chitrakuta.]ततस्तां रजनीमुष्य भरतस्सपरिच्छदः। कृतातिथ्यो भरद्वाजं कामादभिजगाम ह।।2.92.1।।,Bharata with his retinue received the hospitality and spent the night at Bharadwaja's ashram. Then he approached Bharadwaja on his own.
तं ऋषिः पुरुषव्याघ्रं प्राञ्जलिं प्रेक्ष्य चाऽगतम्।हुताग्निहोत्रो भरतं भरद्वाजोऽभ्यभाषत।।2.92.2।। ,"Seeing Bharata, the best among men, who stood with folded palms, sage Bharadwaja, who had just completed his firesacrifice, said to him:"
कच्चिदत्र सुखा रात्रिस्तवास्मद्विषये गता। समग्रस्ते जनः कच्चिदातिथ्ये शंस मेऽनघ।।2.92.3।। ,"O sinless one hope, you spent the night at our hermitage well? Tell me whether all your people enjoyed the hospitality? "
तमुवाचाञ्जलिं कृत्वा भरतोऽभिप्रणम्य च। आश्रमादभिनिष्क्रान्तमृषिमुत्तमतेजसम्।।2.92.4।।,"Bharata saluted with folded palms the sage of great powers. And emerging from the hermitage, replied:"
ससुखोषितोऽस्मि भगवन्समग्रबलवाहनः।  तर्पितस्सर्वकामैश्च सामात्यो बलवत्त्वया।।2.92.5।।,"O holy one, I with my ministers and the entire army of men and animals passed the night happily. All our desires have been gratified by you."
अपेतक्लमसन्तापा स्सुभिक्षास्सुप्रतिश्रयाः। अपि प्रेष्यानुपादाय सर्वे स्म सुसुखोषिताः।।2.92.6।।,All of us including the messengers were released from fatigue and heat. We were wellfed and wellhoused and the night was wellspent.
आमन्त्रयेऽहं भगवन् कामं त्वामृषिसत्तमः। समीपं प्रस्थितं भ्रातुर्मैत्रेणेक्षस्व चक्षुषा।।2.92.7।।,"O venerable one O excellent of the ascetics I seek your leave. As I am proceeding to see my brother, bless me with a kindly look."
आश्रमं तस्य धर्मज्ञ धार्मिकस्य महात्मनः। आचक्ष्व कतमो मार्गः कियानिति च शंस मे।।2.92.8।।,O knower of righteousness Tell me which path leads to the hermitage of that righteous and magnanimous one (Rama)? And how far is it (from here)?
इति पृष्टस्तु भरतं भ्रातृदर्शनलालसम्। प्रत्युवाच महातेजा भरद्वाजो महातपाः।।2.92.9।।,"Thus questioned, the great sage, brilliant Bharadwaja replied to Bharata who was yearning to see his brother:"
भरतार्धतृतीयेषु योजनेष्वजने वने। चित्रकूटो गिरिस्तत्र रम्यनिर्झरकाननः।।2.92.10।।,"O Bharata, three and a half yojanas from here in the lonely forest stands mount Chitrakuta, with its charming streams and woodlands"
उत्तरं पार्श्वमासाद्य तस्य मन्दाकिनी नदी। पुष्पितद्रुमसञ्छन्ना रम्यपुष्पितकानना।।2.92.11।। ,On its northern side flows the river Mandakini which is densely covered with flowering trees and lovely blossoming woods (on its banks).
अनन्तरं तत्सरितश्चित्रकूटश्च पर्वतः। तयोः पर्णकुटी तात तत्र तौ वसतो ध्रुवम्।।2.92.12।।,"O dear child, beyond that river lies mount Chitrakuta on which there is a hut made of leaves where, for sure, they both dwell. "
दक्षिणेनैव मार्गेण सव्यदक्षिणमेव वा। गजवाजिरथाकीर्णां वाहिनीं वाहिनीपते।।2.92.13।। वाहयस्व महाभाग ततो द्रक्ष्यसि राघवम्। ,"O distinguished lord of the army, if you lead your army full of elephants, horses and chariots through the southern path or towards the southwest, you will come across Rama there."
प्रयाणमिति तच्छ्रुत्वा रजराजस्य योषितः। हित्वा यानानि यानार्हाः ब्राह्मणं पर्यवारयन्।।2.92.14।। ,"When they heard about the journey, the wives of Dasaratha descended from their chariots worthy of them and stood around the brahmin, Bharadwaja."
वेपमाना कृशा दीना सह देव्या सुमित्रया।  कौसल्या तत्र जग्राह कराभ्यां चरणौ मुनेः।।2.92.15।।," Among them was Kausalya, trembling, emaciated and desolate, along with Sumitra.  They grasped the feet of sage Bharadwaja with their hands."
असमृद्धेन कामेन सर्वलोकस्य गर्हिता। कैकेयी तस्य जग्राह चरणौ सव्यपत्रपा।।2.92.16।। ,"Kaikeyi with her unfulfilled desire and despised in all the worlds overcome with shame, also grasped his feet."
तं प्रदक्षिणमागम्य भगवन्तं महामुनिम्।  अदूरार्भरतस्यैव तस्थौ दीनमनास्तदा।।2.92.17।। ,She reverently circumambulated that great and divine ascetic and stood not far away from Bharata with a sad heart.
ततः पप्रच्छ भरतं भरद्वाजो दृढव्रतः। विशेषं ज्ञातुमिच्छामि मात्रूणां तव राघव।।2.92.18।।,"Then Bharadwaja, firm in his vows, said to Bharata, I want to know about your mothers individually."
एवमुक्तस्तु भरतो भरद्वाजेन धीमता। उवाच प्राञ्जलिर्भूत्वा वाक्यं वचनकोविदः।।2.92.19।।,"Thus asked by the sagacious Bharadwaja, Bharata, proficient in speech, replied with palms folded in reverence:"
यामिमां भगवन् दीनां शोकानशनकर्शिताम्। पितुर्हि महिषीं देवीं देवतामिव पश्यसि।।2.92.20।। एषा तं पुरषव्याघ्रं सिंहविक्रान्तगामिनम्। कौसल्या सुषुवे रामं धातारमदितिर्यथा।।2.92.21।।,"O venerable sage, this queen you are looking at, forlorn and emaciated due to grief and fasting, and who resembles a goddess is Kausalya, the principal queen of my father. As Aditi bore Dhata, she bore Rama, the best among men who walks with the powerful stride of a lion."
अस्या वामभुजं श्लिष्टा यैषा तिष्ठति दुर्मनाः। कर्णिकारस्य शाखेव शीर्णपुष्पा वनान्तरे।।2.92.22।। एतस्यास्तु सुतौ देव्याः कुमारौ देववर्णिनौ। उभौ लक्ष्मणशत्रुघ्नौ वीरौ सत्यपराक्रमौ।।2.92.23।।,"This lady plunged in grief, resembling the branch of a karnikara tree in the midst of the forest with blossoms withered and leaning on the left arm of Kausalya, is queen Sumitra, mother of two heroes, comparable to gods in beauty and possessing true prowess -- Lakshmana and Satrughna."
यस्याः कृते नरव्याघ्रौ जीवनाशमितो गतौ। राजपुत्रविहीनश्च स्वर्गं दशरथो गतः।।2.92.24।। क्रोधनामकृतप्रज्ञां दृप्तां सुभगमानिनीम्। ऐश्वर्यकामां कैकेयीमनार्यामार्यारूपिणीम्।।2.92.25।। ममैतां मातरं विद्धि नृशंसां पापनिश्चयाम्। यतोमूलं हि पश्यामि व्यसनं महदात्मनः।।2.92.26।। ,"She is my mother Kaikeyi who is irascible, lacks the power of discrimination, proud, boastful of her beauty, ambitious of wealth, ignoble in the guise of a noble woman, wicked and intent on sinful acts. Behold her. You may know that because of her,  Rama and Lakshmana the best of men entered the forest which may cause their destruction and king Dasaratha attained heaven. She alone is the root of this great calamity that I am presently confronting."
इत्युक्त्वा नरशार्दूलो बाष्पगद्गदया गिरा। स निश्स्वास ताम्राक्षो नागः कृद्ध इव श्वसन्।।2.92.27।।,"Thus spoke Bharata, the best of men, with his eyes reddened and voice choked with sobs and  hissing like a king cobra."
भरद्वाजो महर्षिस्तं ब्रुवन्तं भरतं तथा। प्रत्युवाच महाबुद्धिरिदं वचनमर्थवत्।।2.92.28।। ,"Hearing the words of Bharata, the great sage, wise Bharadwaja replied with meaningful words:"
न दोषेणावगन्तव्या कैकेयी भरत त्वया। रामप्रव्राजनं ह्येतत्सुखोदर्कं भविष्यति।।2.92.29।।,"O Bharata, you should not find fault with Kaikeyi. Rama's banishment will prove a great source of happiness in future (for mankind)."
देवानां दानवानां च ऋषीणां भावितात्मनाम्। हितमेव भविष्यद्धि रामप्रव्राजनादिह।।2.92.30।।,"Banishment of Rama will bring about the welfare of the gods, the demons, and the sages of purified souls."
अभिवाद्य तु संसिद्धः कृत्वा चैनं प्रदक्षिणम्। आमन्त्र्य भरत स्सैन्यं युज्यतामित्यचोदयत्।।2.92.31।। ,"Having paid obeisance, the accomplished Bharata circumambulated sage Bharadwaja, look leave of him, and ordered his army to get ready."
ततो वाजिरथान्युक्तान् दिव्यान्हेमपरिष्कृतान्। अध्यारोहत्प्रयाणार्थी बहून्बहुविधो जनः।।2.92.32।।,Different groups of people intending to depart harnessed excellent horsechariots decorated with gold.
गजकन्या गजाश्चैव हेमकक्ष्याः पताकिनः। जीमूता इव घर्मान्ते सघोषास्सम्प्रतस्थिरे।।2.92.33।। ,"The male and female elephants wearing golden girths and decorated with pennants,  set forth with their bells sounding like thunderclouds at the end of summer."
विविधान्यपि यानानि महन्ति च लघूनि च। प्रययु स्सुमहार्हाणि पादै रेव पदातयः।।2.92.34।। ,"Various types of costly carriages, large and small, set forth, while the infantry marched on."
अथ यानप्रवेकैस्तु कौसल्याप्रमुखाः स्त्रियः। रामदर्शनकाङ्क्षिण्यः प्रययुर्मुदितास्तदा।।2.92.35।।,"The women headed by Kausalya, eager to see Rama, proceeded delightfully in distinguished carriages."
चन्द्रार्कतरुणाभासां निर्युक्तां शिबिकां शुभाम्। आस्थाय प्रययौ श्रीमान्भरत स्सपरिच्छदः।।2.92.36।।,Magnanimous Bharata got into an auspicious palanquin of the splendour of the Sun and the Moon kept ready and proceeded amidst escorts.
सा प्रयाता महासेना गजवाजिरथाकुला। दक्षिणां दिशमावृत्य महामेघ इवोत्थितः।।2.92.37।। वनानि तु व्यतिक्रम्य जुष्टानि मृगपक्षिभिः। गङ्गायाः परवेलायां गिरिष्वपि नदीषु च।।2.92.38।।,"That vast army teeming with elephants, horses and chariots proceeded southward spreading like a lofty cloud that had risen in the sky, traversing through the forests full of birds and beasts, passing through the mountains and streams on the other side of the river Ganga."
सा सम्प्रहृष्टद्विपवाजियोधा वित्रासयन्ती मृगपक्षिसङ्घान्। महद्वनं तत्प्रतिगाहमाना रराज सेना भरतस्य तत्र।।2.92.39।।,"Bharata's army of soldiers, elephants and horses, all in high spirits, looked splendid while entering the forest full of frightening flocks of birds and beasts.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये अयोध्याकाण्डे द्विनवतितमस्सर्गः।।Thus ends the ninetysecond sarga in Ayodhyakanda of the holy Ramayana, the first epic composed by sage Valmiki."
"[Bharata's Journey to Chitrakuta -- Bharata observes signs of smoke and presumes it to be the hermitage of Rama -- Bharata, Vasistha and Satrughna move forward towards the hermitage.]तया महत्या यायिन्या ध्वजिन्या वनवासिनः। अर्दिता यूथपा मत्ताः सयूथास्सम्प्रदुद्रुवुः।।2.93.1।। ","On seeing the great army marching, the exited leaders of herds of elephants inhabiting the forest were frightened and ran off with their herds. "
ऋक्षाः पृषतसङ्घाश्च रुरवश्च समन्ततः। दृश्यन्ते वनराजीषु गिरिष्वपि नदीषु च।।2.93.2।। ,"Bears, herds of dappled gazelle and antelopes could be seen everywhere in the stretches of the forest, also on the mountains and on the river banks."
स सम्प्रतस्थे धर्मात्मा प्रीतो दशरथात्मजः। वृतो महत्या नादिन्या सेनया चतुरङ्गया।।2.93.3।।,"Bharata the righteous son of Dasaratha, proceeded with great delight in the company of the clamouring army of four divisions."
सागरौघनिभा सेना भरतस्य महात्मनः। महीं सञ्छादयामास प्रावृषि द्यामिवाम्बुदः।।2.93.4।।,"The army of the magnanimous Bharata, resembling the waves of the ocean, covered the earth as the clouds cover the sky during the rainy season."
तुरङ्गौघैरवतता वारणैश्च महाजवैः।अनालक्ष्या चिरं कालं तस्मिन्काले बभूव भूः।।2.93.5।।,"At that moment, a multiutde of swift horses and elephants spread out with great speed and the surface of the earth became invisible for a long time."
स यात्वा दूरमध्वानं सुपरिश्रान्तवाहनः। उवाच भरत श्श्रीमान् वसिष्ठं मन्त्रिणां वरम्।।2.93.6।।,"With his draught animals extremely wearied by covering a great distance, the majestic Bharata said to Vasistha, the best of counsellors:"
यादृशं लक्ष्यते रूपं यथा चैव श्रुतं मया।व्यक्तं प्राप्ताः स्म तं देशं भरद्वाजो यमब्रवीत्।।2.93.7।।,"Looking at these surroundings and from what I had heard, it is clear that we have reached the region indicated by Bharadwaja."
अयं गिरिश्चित्रकूट इयं मन्दाकिनी नदी। एतत्प्रकाशते दूरान्नीलमेघनिभं वनम्।।2.93.8।। ,"This mountain is Chitrakuta and this river, Mandakini. The forest shines from a distance like a blue cloud."
गिरे स्सानूनि रम्याणि चित्रकूटस्य सम्प्रति। वारणैरवमृद्यन्ते मामकै पर्वतोपमैः।।2.93.9।। ,The enchanting ridges of mount Chitrakuta are now trampled by my mountainlike elephants.
मुञ्चन्ति कुसुमान्येते नगाः पर्वतसानुषु।नीला इवातपापाये तोयं तोयधरा घनाः।।2.93.10।।,"The trees on the mountain ridges are shedding flowers, like dense blue rainclouds showering water at the end of summer."
किन्नराचरितं देशं पश्य शत्रुघ्न पर्वतम्। मृगैस्समन्तादाकीर्णं मकरैरिव सागरम्।।2.93.11।।,"O Satrughna, behold this mountain frequented by kinneras and abounding in animals like great crocodiles in the ocean."
एते मृगगणा भान्ति शीघ्रवेगाः प्रचोदिताः। वायुप्रविद्धा श्शरदि मेघराजिरिवाम्बरे।।2.93.12।। ,"Incited by the clamour of the army, these swiftrunning herds of deer expelled from their retreats resemble mass of clouds in the autumnal sky shattered by the wind."
कुर्वन्ति कुसुमापीडान् शिरस्सु सुरभीनमी। मेघप्रकाशैः फलकैर्दाक्षिणात्या यथा नराः।।2.93.13।।,"Like the people of the south, the trees on the mountain ridges with branches, brilliant like clouds, are crowned with fragrant flowers as adornments."
