content,explanation
संवेष्टितमिवात्यर्थं गगनं मातरिश्वना।वनस्य तस्य शब्दोऽभूद्दिवमापूरयन्निव।।3.69.25।।,It appeared as though a fierce wind rose from the forest and filled the sky.
तं शब्दं काङ्क्षमाणस्तु रामः कक्षे सहानुजः।ददर्श सुमहाकायं राक्षसं विपुलोदरम्।।3.69.26।।,"While looking for the sound, Rama with his brother saw a demon with a huge body and a big belly."
आसेदतुस्ततस्तत्र तावुभौ प्रमुखे स्थितम्।विवृद्धमशिरोग्रीवं कबन्धमुदरे मुखम्।।3.69.27।।,     Then both the brothers saw a very tall figure with a trunk that stood facing them. He had neither neck nor head. His face was in the stomach.
रोमभिर्निचितैस्तीक्ष्णैर्महागिरिमिवोछ्रितम्।नीलमेघनिभं रौद्रं मेघस्तनितनिस्वनम्।।3.69.28।।,"With sharp bristled hair all over the body, he was a mammoth figure who looked like a mountain  resembling a dark cloud with his voice like the thunder. "
अग्निज्वालानिकाशेन ललाटस्थेन दीप्यता।महापक्ष्मेण पिङ्गेन विपुलेनायतेन च।।3.69.29।।एकेनोरसि घोरेण नयनेनाशुदर्शिना।महादंष्ट्रोपपन्नं तल्लेलिहानं महामुखम्।।3.69.30।।,He had a single eye that was reddishbrown in colour resembling flaming fire. It was fixed in the chest. His eyelashes glowed. He had instant vision with massive fangs in his huge mouth. He was licking his lips.
भक्षयन्तं महाघोरानृक्षसिंहमृगद्विपान्।घोरौ भुजौ विकुर्वाणमुभौ योजनमायतौ।।3.69.31।।,"The terrific demon kept eating bears, lions, deer and elephants, catching with both his arms stretching up to one yojana. "
कराभ्यां विविधान्गृह्यऋक्षान्पक्षिगणान्मृगान्।आकर्षन्तं विकर्षन्तमनेकान्मृगयूथपान्।।3.69.32।।स्थितमावृत्य पन्थानं तयोर्भ्रात्रोः प्रपन्नयोः।,"He stood rooted there, catching bears, flocks of birds and deer with both his hands stretching up to one yojana, pulling and pushing them. (Now) he obstructed the path of the two brothers."
अथ तौ समभिक्रम्य क्रोशमात्रे ददर्शतुः।।3.69.33।।महान्तं दारुणं भीमं कबन्धं भुजसंवृम्।कबन्धमिव संस्थानादतिघोरप्रदर्शनम्।।3.69.34।।,"Then the brothers after covering one krosa (2 miles) saw a cruel, fierce, mighty monster named Kabandha looking like a trunk. He had a dreadful appearance and his arms encircled the area."
स महाबाहुरत्यर्थं प्रसार्य विपुलौ भुजौ।जग्राह सहितावेव राघवौ पीडयन्बलात्।।3.69.35।।,The longarmed demon spread his hands and caught hold of Rama and Lakshmana together by pressing them with all his force.
खड्गिनौ दृढधन्वानौ तिग्मतेजोवपुर्धरौ।    भ्रातरौ विवशं प्राप्तौ कृष्यमाणौ महाबलौ।।3.69.36।।,"The two mighty brothers who wielded swords and strong bows and whose bodies were of fiery splendour became helpless, seized by the hands of Kabandha."
तत्र धैर्येण शूरस्तु राघवो नैव विव्यथे।बाल्यादनाश्रयत्वाच्च लक्ष्मणस्त्वतिविव्यथे।।3.69.37।।उवाच स विषण्णस्सन्राघवं राघवानुजः।,"Of the two heroes, Rama being courageous was not worried but Lakshmana being younger and not having as much courage, was very much concerned and depressed. He said to Rama: "
पश्य मां वीर विवशं राक्षसस्य वशं गतम्।।3.69.38।।मयैकेन विनिर्युक्तः परिमुञ्चस्व राघव।,"O heroic Rama see how helpless I am under the control of the demon. Set yourself free, leaving me alone and using me as an offering."
मां हि भूतबलिं दत्वा पलायस्व यथासुखम्।।3.69.39।।अधिगन्तासि वैदेहीमचिरेणेति मे मतिः।,"Giving me to this monstor as an offering, you may run away happily. I think you will soon obtain Vaidehi."
प्रतिलभ्य च काकुत्स्थ पितृपैतामहीं महीम्।।3.69.40।।तत्र मां राम राज्यस्थस्स्मर्तुमर्हसि सर्वदा।,"O scion of the Kakutstha dynasty, on getting the hereditary kingdom and ruling over it you should always remember me."
लक्ष्मणेनैवमुक्तस्तु रामस्सौमित्रिमब्रवीत्।।3.69.41।।मा स्म त्रासं कृथा वीर न हि त्वादृग्विषीदति।,"O  valiant Lakshmana, a hero like you should not get desparate. said Rama to Saumitri when he was thus entreated by Lakshmana."
एतस्मिन्नन्तरे क्रूरो भ्रातरौ रामलक्ष्मणौ।।3.69.42।।पप्रच्छ घननिर्घोषः कबन्धो दानवोत्तमः।,"In the meanwhile the foremost of the demons, Kabandha, rumbling like thunder questioned the brothers, Rama and Lakshmana:"
कौ युवां वृषभस्कन्धौ महाखड्गधनुर्धरौ।।3.69.43।।घोरं देशमिमं प्राप्तौ मम भक्षावुपस्थितौ।,"Who are you with bulllike shoulders, wielding big swords, bows and arrows? By coming to this place you have become my food."
वदतं कार्यमिह वां किमर्थं चागतौ युवाम्।।3.69.44।।इमं देशमनुप्राप्तौ क्षुधार्तस्येह तिष्ठतः।,"For what purpose have you come? What work have you here ? You have come at the right time as my food, since I am hungry."
सबाणचापखड्गौ च तीक्ष्णशृङ्गाविवर्षभौ।।3.69.45।।ममास्यमनुसम्प्राप्तौ दुर्लभं जीवितं पुनः।,"Holding bows, arrows and swords, looking like bulls with pointed horns you have entered my mouth. It is impossible for you to live any more."
तस्य तद्वचनं श्रुत्वा कबन्धस्य दुरात्मनः।।3.69.46।।उवाच लक्ष्मणं रामो मुखेन परिशुष्यता।,"On hearing the words of the evilminded Kabandha, Rama said to Lakshmana with dried up mouth:"
कृच्छ्रात् कृच्छ्रतरं प्राप्य दारुणं सत्यविक्रमः।।3.69.47।।व्यसनं जीवितान्ताय प्राप्तमप्राप्य तां प्रियाम्।,"O Lakshmana, your valour is truth.We have gone through from one calamity to a greater one without finding the beloved Sita. Now we have landed into a terrible crisis which will put an end to our own life."
कालस्य सुमहद्वीर्यं सर्वभूतेषु लक्ष्मण।।3.69.48।।त्वां च मां च नरव्याघ्र व्यसनैः पश्य मोहितौ।,O tiger among men see how powerful the might of time is for all beings Just see  yourself and myself afflicted wth this great calamity.
नातिभारोस्ति कालस्य सर्वभूतेषु लक्ष्मण।।3.69.49।।शूराश्च बलवन्तश्च कृतास्त्राश्च रणाजिरे।कालाभिपन्नास्सीदन्ति यथा वालुकसेतवः।।3.69.50।।,"O Lakshmana look at the power of time over all creatures There is nothing too heavy for time. Even those who know the use of arms in war, or are brave or strong enough, cannot  withstand the force of time like the barriers built with sand."
इति ब्रुवाणो दृढसत्यविक्रमो महायशा दाशरथिः प्रतापवान्।अवेक्ष्य सौमित्रिमुदग्रपौरुषं स्थिरां तदा स्वां मतिमात्मनाऽकरोत्।।3.69.51।।,"Firm in the strength of truth, famous and powerful Rama, son of Dasaratha,  determined to act with a steadfast mind, spoke to Lakshmana of mighty manliness on seeing him. इत्यार्ष श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये अरण्यकाण्डे एकोनसप्ततितमस्सर्गः।।Thus ends the sixtyninth sarga of Aranyakanda of the holy Ramayana the first epic composed by sage Valmiki."
[Rama and Lakshmana sever the arms of Kabandha-- reveal their identity to him-- Kabandha welcomes Rama and Lakshmana-- his lamentation.]तौ तु तत्र स्थितौ दृष्ट्वा भ्रातरौ रामलक्ष्मणौ।बाहुपाशपरिक्षिप्तौ कबन्धो वाक्यमब्रवीत्।।3.70.1।।,"Kabandha saw the brothers, Rama and Lakshmana, stand there bound by the shackles of his arms and said:"
तिष्ठतः किं नु मां दृष्ट्वा क्षुधार्तं क्षत्रियर्षभौ।आहारार्थं तु सन्दिष्टौ दैवेन गतचेतसौ।।3.70.2।।,"O bulls among the kshatriyas You are sent by destiny as food to appease my hunger. Seeing me hungry, why do you stand there with your senses switched off ?"
तच्छ्रुत्वा लक्ष्मणो वाक्यं प्राप्तकालं हितं तदा।उवाचाऽर्तिं समापन्नो विक्रमे कृतलक्षणः।।3.70.3।।,"Having heard this, Lakshmana, who was greatly suffering gathered courage at appropriate time and said these salutary words:"
त्वां च मां च पुरा तूर्णमादत्ते राक्षसाधमः।तस्मादसिभ्यामस्याशु बाहू छिन्दावहै गुरू।।3.70.4।।,Before this vile demon gulps you and me let us cut off his long arms with our swords.
भीषणोऽयं महाकायो राक्षसो भुजविक्रमः।लोकं ह्यतिजितं कृत्वा ह्यावां हन्तुमिहेच्छति।।3.70.5।।,"This huge, horrible demon with the strength of his arms has conquered the world, and now intends to kill us here."
निश्चेष्टानां वधो राजन्कुत्सितो जगतीपतेः।क्रतुमध्योपनीतानां पशूनामिव राघव।।3.70.6।।,"O prince of the Raghu race  just as the animal brought in the midst of a sacrifice should not be killed, so also for a king to kill any harmless creature is despicable."
एतत्सञ्जल्पितं श्रुत्वा तयोः क्रुद्धस्तु राक्षसः।विदार्याऽस्यं तदा रौद्रस्तौ भक्षयितुमारभत्।।3.70.7।।,"The cruel, ferocious demon heard them talk. He opened his mouth and attempted to eat both of them."
ततस्तौ देशकालज्ञौ खड्गाभ्यामेव राघवौ।अच्छिन्दतां सुसंविग्नौ बाहू तस्यांसदेशतः।।3.70.8।।,"Then the agitated brothers, aware of time and space, quickly pulled out their swords and cut off both his arms from the shoulders."
दक्षिणो दक्षिणं बाहुमसक्तमसिना ततः।चिच्छेद रामो वेगेन सव्यं वीरस्तु लक्ष्मणः।।3.70.9।।,"While standing on the right, Rama cut off his right arm and the brave Lakshmana cut off the left."
स पपात महाबाहुश्छिन्नबाहुर्महास्वनः।खं च गां च दिशश्चैव नादयञ्जलदो यथा।।3.70.10।।,"The strongarmed demon, his arms severed, rumbling like a raincloud filling the sky, the earth and the quarters, fell down."
स निकृत्तौ भुजौ दृष्ट्वा शोणितौघपरिप्लुतः।दीनः पप्रच्छ तौ वीरौ कौ युवामिति दानवः।।3.70.11।।,"The demon with his arms amputated, drenched in a pool of blood  looked pathetic and asked them, Who are you? "
इति तस्य ब्रुवाणस्य लक्ष्मणश्शुभलक्षणः।शशंस राघवं तस्य कबन्धस्य महात्मनः।।3.70.12।।,"Imbued with auspicious signs, Lakshmana revealed the identity of Rama to great Kabandha."
अयमिक्ष्वाकुदायादो रामो नाम जनैश्श्रुतः।अस्यैवावरजं विद्दि भ्रातरं मां च लक्ष्मणम्।।3.70.13।।,"Here is Rama, an heir of the Ikshvaku family, known to the people and I am his younger brother Lakshmana for your information."
अस्य देवप्रभावस्य वसतो विजने वने।रक्षसाऽपहृता पत्नी यामिच्छन्ताविहागतौ।।3.70.14।।,He is equal to a god in prowess. While living in this desolate forest his wife has been carried off by a demon. We both came here searching for her.
त्वं तु को वा किमर्थं वा कबन्धसदृशो वने।आस्येनोरसि दीप्तेन भग्नजङ्घो विचेष्टसे।।3.70.15।।,"Who are you with only the trunk of the body, and a glittering mouth in the chest with your calf muscles broken rolling down in the forest?"
एवमुक्तः कबन्धस्तु लक्ष्मणेनोत्तरं वचः।उवाच परमप्रीत स्तदिन्द्रवचनं स्मरन्।।3.70.16।।,"While hearing Lakshmana, Kabandha, reminded of Indra's words, replied to him in great joy :"
स्वागतं वां नरव्याघ्रौ दिष्ट्या पश्यामि चाप्यहम्।दिष्ट्या चेमौ निकृत्तौ मे युवाभ्यां बाहुबन्धनौ।।3.70.17।।,O tigers among men you are welcome. It is my good luck that I am able to see you. It is my good luck also that the arms that bound you have been amputated.
विरूपं यच्च मे रूपं प्राप्तं ह्यविनयाद्यथा।तन्मे शृणु नरव्याघ्र तत्त्वतश्शंसतस्तव।।3.70.18।।,O best among men hear how I have been deformed due to my haughtiness.इत्यार्ष श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये अरण्यकाण्डे सप्ततितमस्सर्गः।।Thus ends the seventieth sarga of Aranyakanda of the holy Ramayana the first epic composed by sage Valmiki.
[Kabandha narrates his story-- promises to help Rama in finding Sita-- attains his true form after his cremation.]पुरा राम महाबाहो महाबलपराक्रम।रूपमासीन्ममा चिन्त्यं त्रिषु लोकेषु विश्रुतम्।।3.71.1।।यथा सोमस्य शक्रस्य सूर्यस्य च यथा वपुः।,"O longarmed, mighty and powerful Rama in the past I was handsome like the Moon or Indra or the Sun inconceivable to all the three worlds."
सोऽहं रूपमिदं कृत्वा लोकवित्रासनं महत्।।3.71.2।।ऋषीन्वनगतान्राम त्रासयामि ततस्ततः।,"With my appearance, I was a great nuisance to the world and used to terrorise the sages living in the forest."
ततस्स्थूलशिरा नाम महर्षिः कोपितो मया।।3.71.3।।सञ्चिन्वन्विविधं वन्यं रूपेणानेन धर्षितः।,"With my appearance I invited the wrath of Sthulasira who I assaulted among the many seers, while he was collecting food in the forest."
तेनाहमुक्तः प्रेक्ष्यैवं घोरशापाभिधायिना।।3.71.4।।एतदेव नृशंसं ते रूपमस्तु विगर्हितम्।,"Seeing me he pronounced a dreadful curse on me saying, 'You will get a cruel, despicable form.' "
स मया याचितः क्रुद्धश्शापस्योन्तो भवेदिति।।3.71.5।।अभिशापकृतस्येति तेनेदं भाषितं वचः।,"When I sought to know how the curse angrily pronounced on me would come to an end, he said:"
यदा छित्त्वा भुजौ रामस्त्वां दहेद्विजने वने।।3.71.6।।तदा त्वं प्राप्स्यसे रूपं स्वमेव विपुलं शुभम्।," 'When Rama gets your arms in a desolate forest amputated and your body cremated, you would get back your gloriously auspicious form.'"
श्रिया विराजितं पुत्रं दनोस्त्वं विद्धि लक्ष्मण।।3.71.7।।इन्द्रकोपादिदं रूपं प्राप्तमेवं रणाजिरे।,O Lakshmana know that I was the prosperous son of demon Danu. By the wrath of Indra in the battlefeild I obtained this form.
अहं हि तपसोग्रेण पितामहमतोषयम्।।3.71.8।।दीर्घमायुस्स मे प्रादात्ततो मां विभ्रमोऽस्पृशत्।,I pleased the creator Brahma with great penance. He blessed me with long life. Then this pride and confusion overtook me.
दीर्घमायुर्मया प्राप्तं किं मे शक्रः करिष्यति।।3.71.9।।इत्येवं बुद्धिमास्थाय रणे शक्रमधर्षयम्।,"Having been blessed with long life and thinking, what can Indra do to me?, I attacked him. "
तस्य बाहुप्रयुक्तेन वज्रेण शतपर्वणा।।3.71.10।।सक्थिनी चैव मूर्धा च शरीरे सम्प्रवेशितम्।,The thunderbolt having a hundred nodes deployed by Indra pierced my thighs and my head.
स मया याच्यमानस्सन्नानयद्यमसादनम्।।3.71.11।।पितामहवचस्सत्यं तदस्त्विति ममाब्रवीत्।,"Entreated, he did not send me to the abode of Yama ( lord of death) and said, 'Let the words of the creator be true' ."
अनाहारः कथं शक्तो भग्नसक्थिशिरोमुखः।।3.71.12।।वज्रेणाभिहतः कालं सुदीर्घमपि जीवितुम्।,"Hit by the thunderbolt, my thighbones, head and face were broken. Somehow I could manage to live for a long time without food. "
एवमुक्तस्तु मे शक्रो बाहू योजनमायतौ।।3.71.13।।प्रादादास्यं च मे कुक्षौ तीक्ष्णदंष्ट्रमकल्पयत्।,"Having been entreated, Indra created in me two long arms extending upto a yojana and set my mouth with sharp teeth in the stomach."
सोऽहं भुजाभ्यां दीर्घाभ्यां संकृष्यास्मिन्वने चरान्।।3.71.14।।सिंहव्दिपमृगव्याघ्रान् भक्षयामि समन्ततः।,"Stretching the long arms in the forest, I dragged creatures like lions, tigers, elephants and deer moving in the forest and ate them."
स तु मामब्रवीदिन्द्रो यदा रामस्सलक्ष्मणः।।3.71.15।।छेत्स्यते समरे बाहू तदा स्वर्गं गमिष्यसि।,"Indra too had said, 'When Rama along with Lakshmana cuts off your arms in a fight,  you would reach heaven.'"
अनेन वपुषा राम वनेऽस्मिन्राजसत्तम।।3.71.16।।यद्यत्पश्यामि सर्वस्य ग्रहणं साधु रोचये।,"O Rama, the best of kings I thought it was only proper in this forest and with this body to catch whatever creature I saw."
अवश्यं ग्रहणं रामो मन्येऽहं समुपैष्यति।।3.71.17।।इमां बुद्धिं पुरस्कृत्य देहन्यासकृतश्रमः।,"O Rama, I was struggling to preserve my body all the time thinking that some day you would certainly come into my arms."
स त्वं रामोऽसि भद्रं ते नाहमन्येन राघव।।3.71.18।।शक्यो हन्तुं यथातत्त्वमेवमुक्तं महर्षिणा।,You are that Rama. Be blessed. As stated by the seer I cannot be really killed by any one except you.
अहं हि मतिसाचिव्यं करिष्यामि नरर्षभ।।3.71.19।।मित्रं चैवोपदेक्ष्यामि युवाभ्यां संस्कृतोऽग्निना।,O best among men I will help you with my wisdom and give you friendly advice when I am purified by you both through cremation on the funeral pyre.
एवमुक्तस्तु धर्मात्मा दनुना तेन राघवः।।3.71.20।।इदं जगाद वचनं लक्ष्मणस्योपशृण्वतः।,Rigteous Rama spoke the following words in response to the story of Danu within Lakshmana's earshot:
रावणेन हृता भार्या मम सीता यशस्स्विनी।।3.71.21।।निष्क्रान्तस्य जनस्थानात्सहभ्रात्रा यथासुखम्।,My illlustrious wife Sita was carried away by Ravana comfortably when I was away from Janasthana along with my brother.
नाममात्रं तु जानामि न रूपं तस्य रक्षसः।।3.71.22।।निवासं वा प्रभावं वा वयं तस्य न विद्महे।,"I only know his name. We do not know how he looks, where he lives and what influence he has."
शोकार्तानामनाथानामेवं विपरिधावताम्।।3.71.23।।कारुण्यं सदृशं कर्तुमुपकारे च वर्तताम्।,"Creatures like you may help those who, like orphans, run here and there, stricken with sorrow."
काष्ठान्यादाय शुष्काणि काले भग्नानि कुञ्जरैः।।3.71.24।।धक्ष्यामस्त्वां वयं वीर श्वभ्रे महति कल्पिते।,"O hero we will cremate you in a huge pit to be prepared for this occasion, collecting dry logs of wood broken by elephants."
स त्वं सीतां समाचक्ष्व येन वा यत्र वा हृता।।3.71.25।।कुरु कल्याणमत्यर्थं यदि जानासि तत्त्वतः।," If you really know where SIta has been kidnapped and by whom, tell me. You will be doing a great service."
एवमुक्तस्तु रामेण वाक्यं दनुरनुत्तमम्।।3.71.26।।प्रोवाच कुशलो वक्तुं वक्तारमपि राघवम्।,Danu who was proficient in speech spoke with chosen words to Rama who was a great speaker himself:
दिव्यमस्ति न मे ज्ञानं नाभिजानामि मैथिलीम्।।3.71.27।।यस्तां ज्ञास्यति तं वक्ष्ये दग्धस्स्वं रूपमास्थितः।,"I do not have divine wisdom (now). Nor do I know Sita. When you cremate me, I shall assume my original form and will tell you the name of the person who knows it."
अदग्धस्य तु विज्ञातुं शक्तिरस्ति न मे प्रभो।।3.71.28।।राक्षसं तं महावीर्यं सीता येन हृता तव।,"O lord before I am cremated, I do not have the ability to know  about that powerful demon by whom Sita has been abducted. "
विज्ञानं हि मम भ्रष्टं शापदोषेण राघव।।3.71.29।।स्वकृतेन मया प्राप्तं रूपं लोकविगर्हितम्।,"O Rama due to the curse I have lost my wisdom. By my own deed, I have attained this form despicable to the world."
किं तु यावन्न यात्यस्तं सविता श्रान्तवाहनः।।3.71.30।।तावन्मामवटे क्षिप्त्वा दह राम यथाविधि।,"Before the Sun  disappears with his tired horses drop me into a pit and cremate me in accordance with tradition, O Rama "
दग्धस्त्वयाहमवटे न्यायेन रघुनन्धन।।3.71.31।।वक्ष्यामि तमहं वीर यस्तं ज्ञास्यति राक्षसम्।,"O heroic Rama, delight of the Raghus, if you drop me in a pit and cremate me as per custom, I will tell you about him who knows the demon."
तेन सख्यं च कर्तव्यं न्याय्यवृत्तेन राघव।।3.71.32।।कल्पयिष्यति ते प्रीतस्साहाय्यं लघुविक्रमः।,O Rama you should establish friendship with him in a just manner. That hero of swift action will help you when he is pleased.
न हि तस्यास्त्यविज्ञातं त्रिषु लेकेषु राघव।।3.71.33।।सर्वान्परिसृतो लोकान्पुरासौ कारणान्तरे।,"O Rama, there is nothing that he does not know in the three worlds. In the past for a different reason he roamed all the (three) worlds.इत्यार्ष श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये अरण्यकाण्डे एकसप्ततितमस्सर्गः।।Thus ends the seventyfirst sarga of Aranyakanda of the holy Ramayana the first epic composed by sage Valmiki."
[Cremation of Kabandha-- his reappearance in the sky-- tells Rama to make friendship with Sugriva.]एवमुक्तौतु तौ वीरौ कबन्धेन नरेश्वरौ।                गिरिप्रदरमासाद्य पावकं विससर्जतुः।।3.72.1।।,"Thus said by Kabandha, the two lords of men, the heroes reached a cave in the mountain and lighted the fire."
लक्ष्मणस्तु महोल्काभिर्ज्वलिताभिस्समन्ततः।चितामादीपयामास सा प्रजज्वाल सर्वतः।।3.72.2।।,Lakshmana lit the pyre with big meteorlike logs on all sides and it burned.
तच्छरीरं कबन्धस्य घृतपिण्डोपमं महत्।मेदसा पच्यमानस्य मन्दं दहति पावकः।।3.72.3।।,"As the flesh of Kabandha's body decomposed, if burnt slowly in the fire although it was like a huge mass of fat."
स विधूय चितामाशु विधूमोऽग्निरिवोत्थितः।अरजे वाससी बिभ्रन्मालां दिव्यां महाबलः।।3.72.4।।,"Mighty Kabandha shook himself off the funeral pyre and rose like smokeless fire, wearing a pair of clean clothes and a divine garland."
ततश्चिताया वेगेन भास्वरो विमलाम्बरः।उत्पपाताशु संहृष्टस्सर्वप्रत्यङ्गभूषणः।।3.72.5।।,"Thereafter shining brightly in pure clothes and wearing ornaments all over the body, Kabandha hurtled out happily and instantaneously from the pyre."
विमाने भास्वरे तिष्ठन्हंसयुक्ते यशस्करे।प्रभया च महातेजा दिशो दश विराजयन्।।3.72.6।।सोऽन्तरिक्षगतो रामं कबन्धो वाक्यमब्रवीत्।शृणु राघव तत्त्वेन यथा सीतामवाप्स्यसि।।3.72.7।।,"The effulgent Kabandha rose into the sky on a famous aerial chariot harnessed to swans. Seated on it, he illuminated all ten directions and spoke from the sky,'O Raghava I will truly tell you how you will get Sita, listen to me'."
राम षड्युक्तयो लोके याभिस्सर्वं विमृश्यते।परिमृष्टो दशान्तेन दशाभागेन सेव्यते।।3.72.8।।,"O Rama there are six expedients (peace,war,marching,neutrality, alliance, making peace with one and waging war with another, for attaining your goal in the world. Only the unlucky can help the unfortunate."
दशाभागगतो हीनस्त्वं हि राम सलक्ष्मणः।यत्कृते व्यसनं प्राप्तं त्वया दारप्रधर्षणम्।।।3.72.9।।,"Along with Lakshmna you are passing through a bad period on account of which your wife has been kidnapped and you, lying low, are experiencing great grief, O Rama "
तदवश्यं त्वया कार्यस्ससुहृत्सुहृदां वर।अकृत्वा हि न ते सिद्धिमहं पश्यामि चिन्तयन्।।3.72.10।।,"O Rama, the best of friends  you should certainly make friendship with him. As I think over the matter, I do not see any success if you do not adopt this method."
श्रूयतां राम वक्ष्यामि सुग्रीवो नाम वानरः।भ्रात्रा निरस्तः क्रुद्धेन वालिना शक्रसूनुना।।3.72.11।।," O Rama, listen. I shall tell you. A monkey named Sugriva has been banished from the kingdom in a fit of anger by his brother Vali, the son of Indra."
ऋश्यमूके गिरिवरे पम्पापर्यन्तशोभिते।निवसत्यात्मवान्वीरश्चतुर्भिस्सह वानरैः।।3.72.12।।,"A hero of great selfrespect, he lives with four monkeys on a beautiful mountain Rishyamuka extending up to lake Pampa."
वानरेन्द्रो महावीर्यस्तेजोवानमितप्रभः।सत्यसन्धो विनीतश्च धृतिमान्मतिमान्महान्।।3.72.13।।,"This king of monkeys is energetic with great strength and limitless lustre. He is humble and truthful, valiant, patient and intelligent. He is great."
दक्षः प्रगल्भो द्युतिमान्महाबलपराक्रमः।भ्रात्रा विवासितो राम राज्यहेतोर्महाबलः।।3.72.14।।," He is efficient, eloquent, brilliant. He is mighty and strong. (But) he is banished by his brother from the kingdom, O Rama  "
स ते सहायो मित्रं च सीतायाः परिमार्गणे।भविष्यति हिते राम मा च शोके मनः कृथाः।।3.72.15।।,O Rama he will help you as a benevolent friend in searching out Sita. Do not indulge in sorrow.
भवितव्यं हि यच्चापि न तच्छक्यमिहान्यथा।कर्तुमिक्ष्वाकुशार्दूल कालो हि दुरतिक्रमः।।3.72.16।।, O best of the Ikshvaku race whatever is due to happen cannot be otherwise.  It is not possible to transgress time (fate). 
गच्छ श्रीघ्रमितो राम सुग्रीवं तं महाबलम्।वयस्यं तं कुरु क्षिप्रमितो गत्वाऽद्य राघव।।3.72.17।।अद्रोहाय समागम्य दीप्यमाने विभावसौ।,"O Rama, immediately proceed today from here to mighty Sugriva. Having reached him, make him your friend without malice in the presence of burning fire."
स च ते नावमन्तव्यस्सुग्रीवो वानराधिपः।।3.72.18।।कृतज्ञः कामरूपी च सहायार्थी च वीर्यवान्।," Thinking that Sugriva is only a vanara king, he should not be disrespected. He has a sense of gratitude. He can take any form at will. He is in need of your help although he is very strong."
शक्तौह्यद्य युवां कर्तुं कार्यं तस्य चिकीर्षितम्।।3.72.19।।कृतार्थो वाऽकृतार्थो वा कृत्यं तव करिष्यति।,"You are both young and able to do the work he wants. Whether his work is done or not, he will fulfil your task."
स ऋक्षरजसः पुत्रः पम्पामटति शङ्कितः।।.3.72.20।।भास्करस्यौरसः पुत्रो वालिना कृतकिल्बिषः।,"Born of Riksharaja, he is the offspring of the Sungod. He has developed enmity with Vali, and is roaming about the banks of Pampa, suspecting danger from Vali."
सन्निधायायुधं क्षिप्रमृष्यमूकालयं कपिम्।।3.72.21।।कुरु राघव सत्येन वयस्यं वनचारिणम्।,"O Rama, with your weapons kept ready, go to Sugriva, king of the monkeys, a resident of Rishyamuka. He is wandering in the forest. Establish friendship with him."
स हि स्थानानि सर्वाणि कार्त्स्न्येन कपिकुञ्जरः।।3.72.22।।नरमांसाशिनां लोके नैपुण्यादधिगच्छति।,He is the foremost of the monkeys. He knows well by his wisdom all the dwellingplaces of the carnivorous demons in the world.
न तस्याविदितं लोकेकिञ्चिदस्ति हि राघव।।3.72.23।।यावत्सूर्यः प्रतपति सहस्रांशुररिन्दम।,"There is nothing unknown to Sugriva in this world as far as the Sun shines, O subduer of enemies"
स नदीर्विपुलान्शैलान् गिरिदुर्गाणि कन्दरान्।।3.72.24।।अन्वीक्ष्य वानरैस्सार्धं पत्नीं तेऽधिगमिष्यति।,"Along with his monkeys, he will search all rivers, mountains and caves and will find out your consort."
वानरांश्च महाकायान्प्रेषयिष्यति राघव।।3.72.25।।दिशो विचेतुं तां सीतां त्वद्वियोगेन शोचतीम्।स ज्ञास्यति वरारोहां निर्मलां रावणालये।।3.72.26।।,Sugriva will find out the lady of purity and chastity brooding over you in separation in the abode of Ravana. He can send gigantic monkeys in different directions in order to search for her.
स मेरुशृङ्गाग्रगतामनिन्दितां प्रविश्य पातालतलेऽपि वा श्रिताम्।प्लवङ्गमानां प्रवरस्तव प्रियां निहत्य रक्षांसि पुनः प्रदास्यति।।3.72.27।।,"Sugriva, king of the monkeys, will reach the demons  and restore you that blameless, beloved consort of yours, even if she is there on top of mount Meru or in the deep underworld. इत्यार्ष श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये अरण्यकाण्डे द्विसप्ततितमस्सर्गः।।Thus ends the seventysecond sarga of Aranyakanda of the holy Ramayana the first epic composed by sage Valmiki."
"[Kabandha gives Rama the direction to Rishyamuka--  disappears, bidding farewell to Rama and Lakshmanadescription of nature  at Pampa ]निदर्शयित्वा रामाय सीतायाः प्रतिपादने।वाक्यमन्वर्थमर्थज्ञः कबन्धः पुनरब्रवीत्।।3.73.1।।","Having shown Rama the means to find Sita, Kabandha spoke again these significant words:"
एष राम शिवः पन्था यत्रैते पुष्पिता द्रुमाः।प्रतीचीं दिशमाश्रित्य प्रकाशन्ते मनोरमाः।।3.73.2।।जम्बूप्रियालपनसप्लक्षन्यग्रोधतिन्धुकाः।अश्वत्थाः कर्णिकाराश्च चूताश्चान्ये च पादापाः।।3.73.3।।धन्वना नागवृक्षाश्च तिलका नक्तमालकाः।नीलाशोकाः कदम्बाश्च करवीराश्च पुष्पिताः।।3.73.4।।अग्निमुख्या अशोकाश्च सुरक्ताः पारिभद्रकाः।,"O Rama the delightful path going westward is auspicious for you. It is shining with trees in bloom. There are jambu (rose apple) trees, priyala trees, jackfruit trees, banyan trees, plaksha trees (a tree from which milky latex oozes out), tinduka trees, holy fig trees, karnikaras (of red and white flowers), mango trees and other trees like dryland, thorny trees, tilaka trees, trees that bloom at night, agnimukhya and asoka trees of blue flowers, kadamba trees, karavira trees, red ashoka trees, and paribhadraka trees."
