content,explanation
अस्त्रेणापि हि बद्धस्य भयं मम न जायते।पितामहमहेन्द्राभ्यां रक्षितस्यानिलेन च।।5.48.43।।,"'Even though I am bound by the astra, I have the protection of both Brahma and Indra as well as the Windgod. Hence there is no cause for apprension."
ग्रहणे चापि रक्षोभिर्महन्मे गुणदर्शनम्।  राक्षसेन्द्रेण संवादस्तस्माद्गृह्णन्तु मां परे।।5.48.44।।,"'If I am caught by the demon I will have the opportunity to see the demon lord. Therefore, let me be caught by my enemies'."
स निश्चितार्थः परवीरहन्ता समीक्ष्यकारी विनिवृत्तचेष्टः।परैः प्रसह्याभिगतैर्निगृह्य ननाद तैस्त्रै: परिभर्त्स्यमानः।।5.48.45।।,"Hanuman, a destroyer of enemies, who assesses before he acts, resolved (to submit to the ordinance of Brahma), to be silent (the power of his movement affected). When the enemy forces came to him slowly and slowly, siezed him forcibly and abused him, he roared."
ततस्तं राक्षसा दृष्ट्वा निर्विचेष्टमरिंदमम्।बबन्धुश्शणवल्कैश्च द्रुमचीरैश्च संहतैः।।5.48.46।।,"Then the ogres had Hanuman, the subduer of enemies, who made no effort to move, bound with hemp rope and bark robes."
स रोचयामास परैश्च बन्धनं प्रसह्य वीरैरभिनिग्रहं च।कौतूहलान्मां यदि राक्षसेन्द्रो द्रष्टुं व्यवस्येदिति निश्चितार्थः।।5.48.47।।,"Bound by the enemy warriors, Hanuman, decided to bear all humiliations, thinking, 'May be the demon king might come to see me out of curiosity if he is so disposed'."
स बद्धस्तेन वल्केन विमुक्तोऽस्त्रेण वीर्यवान्।अस्त्रबन्धः स चान्यं हि न बन्धमनुवर्तते।।5.48.48।।,"On being bound by bark ropes Hanuman was set free from the bond of Brahmastra, since  the bondage of Brahmastra does not tolerate another ordinary bondage.  "
अथेन्द्रजित्तु द्रुमचीरबद्धं विचार्य वीरः कपिसत्तमं तम्।विमुक्तमस्त्रेण जगाम चिन्तां नान्येन बद्धो ह्यनुवर्ततेऽस्त्रम्।।5.48.49।।,"Then the heroic Indrajit coming to know that the foremost of the monkeys bound by bark ropes was released from the bondage of Brahmastra, thought, 'indeed the divine weapon does not tolerate other bonds, so the vanara is released'."
"अहो महत्कर्म कृतं निरर्थकम्कं न राक्षसैर्मन्त्रगतिर्विमृष्टा।

पुनश्च मन्त्रे विहतेऽस्त्रमन्यत्प्रवर्तते संशयिता स्स्मसर्वे।।5.48.50।।
 ","
'Alas! my achievement has been wasted. The ogres had not considered the impact of the mantra of astra. Once the Brahmastra is ineffective another astra cannot be operative again. We are all running a risk.'"
अस्त्रेण हनुमान्मुक्तो नात्मानमवबुध्यत।कृष्यमाणस्तु रक्षोभि स्तौश्च बन्धैर्निपीडितः।।5.48.51।।,"Though binding and dragging by the ogres had hurt Hanuman, he on his part did not know that he had been released from Brahmastra. "
हन्यमानस्ततः क्रूरै राक्षसैः काष्ठमुष्टिभिः।समीपं राक्षसेन्द्रस्य प्राकृष्यत स वानरः।।5.48.52।।,The cruel ogres hit Hanuman with sticks and fists and dragged him to the presence of the demon lord.
अथेन्द्रजित्तं प्रसमीक्ष्य मुक्तमस्त्रेण बद्धं द्रुमचीरसूत्रैः।न्यदर्शयत्तत्र महाबलं तं हरिप्रवीरं सगणाय राज्ञे।।5.48.53।।,"Then Indarjit, seeing the powerful Hanuman, the foremost of monkeys who was released from the Brahmastra, still bound by bark ropes, presented him to the ogres and their master in the royal assembly."
तं मत्तमिव मातङ्गं बद्धं कपिवरोत्तमम्।राक्षसा राक्षसेन्द्राय रावणाय न्यवेदयन्।।5.48.54।।,"The ogres presented the best of monkeys, Hanuman looking like an elephant in rut to Ravana, the demon king."
कोऽयं कस्य कुतोवात्र किं कार्यं को व्यपाश्रयः।इति राक्षसवीराणां तत्र सञ्जज्ञिरे कथाः।।5.48.55।।,"""Who is he? Whose son is he? Why has he come here? Where has he come from? What business does he have here?"" Thus the heroic demons talked among themselves."
हन्यतां दह्यतां वापि भक्ष्यतामिति चापरे।राक्षसास्तत्र सङ्क्रुद्धा: परस्परमथाब्रुवन्।।5.48.56।।,"Thereafter other ogres angrily said 'Let us kill him, burn him or otherwise devour him,' thus they spoke to one another."
अतीत्य मार्गं सहसा महात्मा स तत्र रक्षोधिपपादमूले।ददर्श राज्ञः परिचारवृद्धान् गृहं महारत्नविभूषितं च।।5.48.57।।,The great Hanuman moving quickly and crossing the path came near the feet of the king. He saw the aged and experienced ministers of the king and the palace of the king adorned with precious gems.  
स ददर्श महातेजा रावणः कपिसत्तमम्।रक्षोभिर्विकृताकारैः कृष्यमाणमितस्ततः।।5.48.58।।,Resplendent Ravana saw  the ogres of ugly appearance dragging the foremost of the monkeys here and there.
राक्षसाधिपतिं चापि ददर्श कपिसत्तमः।तेजोबलसमायुक्तं तपन्तमिव भास्करम्।।5.48.59।।,"Hanuman the best of monkeys also saw the demon king who had both splendour and strength, radiating brilliance like the Sun."
सरोषसम्वर्तितताम्रदृष्टिर्दशाननस्तं कपिमन्ववेक्ष्य।अथोपविष्टान् कुलशीलवृद्धान् समादिशत्तं प्रति मन्त्रिमुख्यान्।।5.48.60।।,"That tenheaded rakshasa king, rolling his red eyes rapidly in rage and observing the monkey unwinkingly ordered the noble and aged ministers of his clan to interrogate Hanuman.   "
यथाक्रमं तैस्स कपिर्विपृष्टः कार्यार्थमर्धस्य च मूलमादौ।निवेदयामास हरीश्वरस्य दूतः सकाशादहमागतोऽस्मि।।5.48.61।।,"At the very outset they questioned Hanuman manner in the usual about the place he came from and the purpose. Hanuman reported, 'I am Hanuman. I came as a messenger by the order of the king of monkeys'.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये सुन्दरकाण्डे अष्टचत्वारिंशस्सर्गः।।Thus ends the fortyeigth sarga of Sundarakanda of the holy Ramayana, the first epic composed by sage Valmiki."
[Hanuman wonders at the splendour and glory of Ravana]ततस्स कर्मणा तस्य विस्मितो भीमविक्रमः।हनुमान्रोषताम्राक्षो रक्षोधिपमवैक्षत।।5.49.1।।,"The highly courageous Hanuman, astonished at  the  action (of binding and dragging him to the court) by the demon king looked at him with eyes turned red in anger."
भ्राजमानं महार्हेण काञ्चनेन विराजता।मुक्ताजालावृतेनाथ मकुटेन महाद्युतिम्।।5.49.2।।,"(Hanuman looked at Ravana) of innate splendour, who shone with a glittering crown of gold glowing, encircled with strings of pearls."
वज्रसंयोगसंयुक्तैर्महार्हमणिविग्रहैः।हैमैराभरणैश्चित्रैर्मनसेव प्रकल्पितैः।।5.49.3।।,He was decked with wonderful golden ornaments studded with diamonds and had small motifs of precious gems fixed to them. They were as though designed by imagination. (An ornament made with the hand connot be so fine and delicate.)
महार्हक्षौमसंवीतं रक्तचन्दनरूषितम्।स्वानुलिप्तं विचित्राभिर्विविधाभिश्च भक्तिभिः।।5.49.4।।,He was dressed in exquisite silk and smeared with red sandal paste and had many ornamental designs drawn on his body with fragrant unguents.
विचित्रैर्दर्शनीयैश्च रक्ताक्षैर्भीमदर्शनैः।दीप्ततीक्ष्णमहादंष्ट्रैः प्रलम्बदशनच्छदैः।।5.49.5।।शिरोभिर्दशभिर्वीरं भ्राजमानं महौजसम्।नानाव्यालसमाकीर्णैश्शिखरैरिव मन्दरम्।।5.49.6।।,"He appeared terrible with bloodred eyes, shining sharp big teeth, drooping lips and ten heads, which looked like ten peaks of mountain Mandara inhabited by various beasts. He was heroic, powerful and splendid."
नीलाञ्जनचयप्रख्यं हारेणोरसि राजता।पूर्णचन्द्राभवक्त्रेण सबलाकमिवाम्बुदम्।।5.49.7।।,"He was like a black mountain of collyrium, and with a face like the fullmoon. With a pearl necklace illumining his chest he appeared like a cloud lit up by the fullmoon with white cranes flying across. (The white pearlnecklace moving on his chest appeared like a row of cranes flying through the black cloud.)    "
बाहुभिर्बद्धकेयूरैश्चन्दनोत्तमरूषितैः।भ्राजमानाङ्गदैः पीनैः पञ्चशीर्षैरिवोरगैः।।5.49.8।।,"Adorned with armlets (keyura), smeared with choicest sandal paste, his shining, stout armlets appeared like many fivehooded serpents (fingers appearing like hoods)."
महतिस्फाटिके चित्रे रत्नसंयोगसंस्कृते।उत्तमास्तरणास्तीर्णे सूपविष्टं वरासने।।5.49.9।।,(He was) seated on a huge magnificent throne of crystal encrusted with precious stones and overspread with a wonderful carpet.
अलङ्कृताभिरत्यर्थं प्रमदाभिः समन्ततः।वालव्यजनहस्ताभिरारात्समुपसेवितम्।।5.49.10।।,Young and beautiful girls decorated exceedingly well holding whisks all over the vicinity attended on him. 
दुर्धरेण प्रहस्तेन महापार्श्वेन रक्षसा।मन्त्रिभिर्मन्त्रतत्त्वज्ञैर्निकुम्भेन च मन्त्रिणा।।5.49.11।।सुखोपविष्टं रक्षोभिश्चतुर्भिर्बलदर्पितैः।कृत्स्नं परिवृतं लोकं चतुर्भिरिव सागरैः।।5.49.12।।,"He was attended by Durdhara, Prahasta, Mahaparsva and Nikumbha who were his learned ministers. Seated comfortably and attended by the four arrogant ministers, he was puffed with pride of their strength and appeared like the entire world surrounded by four oceans."
मन्त्रिभिर्मन्त्रतत्त्वज्ञैरन्यैश्च शुभबुद्धिभिः।अन्वास्यमानं रक्षोभिः सुरैरिव सुरेश्वरम्।।5.49.13।।,He was attended by ogres including ministers who were intellectuals and adept in counselling. He appeared like lord Indra attended by the gods.
अपश्यद्राक्षसपतिं हनुमानतितेजसम्।विष्ठितं मेरुशिखरे सतोयमिव तोयदम्।।5.49.14।।,Hanuman saw the highly resplendent giant king (seated on the throne) who appeared like a cloud laden with water appearing on the peak of mount Meru.   
स तैस्सम्पीड्यमानोऽपि रक्षोभिर्भीमविक्रमैः।विस्मयं परमं गत्वा रक्षोधिपमवैक्षत।।5.49.15।।,Hanuman looked at the demon king with great amazement even while he was dealt harshly by the demons of fierce valour.
भ्राजमानं ततो दृष्ट्वा हनुमान्राक्षसेश्वरम्।मनसा चिन्तयामास तेजसा तस्य मोहितः।।5.49.16।।,"Seeing the splendour of the lord of demons, Hanuman was dimayed and started thinking thus:"
अहो रूपमहो धैर्यमहो सत्त्वमहो द्युतिः।अहो राक्षसराजस्य सर्वलक्षणयुक्तता।।5.49.17।।,"'Oh what charm what courage what strength what splendour How great is this demonking, an endowment of all merits."
यद्यधर्मो न बलवान् स्यादयं राक्षसेश्वरः।स्यादयं सुरलोकस्य सशक्रस्यापि रक्षिता।।5.49.18।।,"'If only this lord of demons was not unrighteous, he could have become even the lord (protector) of gods including Indra."
अस्य क्रूरैर्नृशंसैश्च कर्मभिर्लोककुत्सितैः।सर्वे बिभ्यति खल्वस्माल्लोकास्सामरदानवाः।।5.49.19।।अयं ह्युत्सहते क्रुद्धः कर्तुमेकार्णवं जगत्।,"'This Ravana has done many cruel, fierce and contemptible deeds. That is why even the demons, gods and all the people of this world get scared of him. He will render the entire world into a single ocean when he turns angry'."
इति चिन्तां बहुविधामकरोन्मतिमान् हरिः।।5.49.20।।दृष्ट्वा राक्षसराजस्य प्रभावममितौजसः।,"Many such thoughts crossed Hanuman's intelligent mind on seeing Ravana's brilliance and power.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये सुन्दरकाण्डे एकोनपञ्चाशस्सर्गः।।Thus ends the fortyninth sarga of Sundarakanda of the holy Ramayana, the first epic composed by sage Valmiki."
[On the command of Ravana Prahasta enquires Hanuman the purpose of his visit -- Hanuman reveals that he is a vanara and a messenger of Rama.] तमुद्वीक्ष्य महाबाहुः पिङ्गाक्षं पुरत स्थितम्।कोपेन महताऽविष्टो रावणो लोकरावणः।।5.50.1।।शङ्काहृतात्मा दध्यौ स कपीन्द्रं तेजसावृतम्।,"The mighty armed Ravana, a tormentor of all worlds, overcome with anger beheld the tawnyeyed brilliant lord of monkeys who stood before him and started thinking in his mind full of apprehensions.     "
किमेष भगवान्नन्दी भवेत्साक्षादिहागतः।।5.50.2।।येन शप्तोऽस्मि कैलासे मया सञ्चालिते पुरा।सोऽयं वानरमूर्तिस्स्यात्किंस्विद्बाणो महाऽसुरः।।5.50.3।।,"'Is he Lord Nandi who came here in person? I was earlier cursed by him when I shook the mount Kailasa in the past. Could he have assumed a monkeyform or may be he is the great demon Bana. (Nandi is the bull, the vehicle of Lord Siva)."
स राजा रोषताम्राक्षः प्रहस्तं मन्त्रिसत्तमम्।कालयुक्तमुवाचेदं वचोऽविपुलमर्थवत्।।5.50.4।।,"The infuriated demon king told the great minister Prahasta, these  profound words in a brief manner appropriate to the hour. "
दुरात्मा पृच्छ्यतामेष कुतः किं वात्र कारणम्।वनभङ्गे च कोऽस्यार्थो राक्षसीनां च तर्जने।।5.50.5।।,"""Enquire from this wicked one, why he has come and from where, Why he destroyed the garden and for what purpose he threatened the demonesses?"
मत्पुरीमप्रधृष्यां वाऽगमने किं प्रयोजनम्।आयोधने वा किं कार्यं पृच्छयतामेष दुर्मतिः।।5.50.6।।,"""Enquire why this wicked one entered this inviolable city and for what purpose did he wage a war"""
रावणस्य वचश्श्रुत्वा प्रहस्तो वाक्यमब्रवीत्।समाश्वसिहि भद्रं ते न भीः कार्या त्वया कपे।।5.50.7।।,"On hearing Ravana, Prahasta spoke these words boosting the monkey's morale 'O monkey Be relaxed. Feel safe. You need not entertain any fear."
यदि तावत्त्वमिन्द्रेण प्रेषितो रावणालयम्।तत्त्वमाख्याहि मा भूत्ते भयं वानर मोक्ष्यसे।।5.50.8।।,"""Have you came to the abode of Ravana sent by Indra? Speak the truth. Be not afraid.You will be released""."
यदि वैश्रवणस्य त्वं यमस्य वरुणस्य च।चाररूपमिदं कृत्वा प्रविष्टो नः पुरीमिमाम्।।5.50.9।।विष्णुना प्रेषितो वाऽपि दूतो विजयकाङ्क्षिणा।,
न हि ते वानरं तेजो रूपमात्रं तु वानरम्।।5.50.10।।तत्त्वत: कथयस्वाद्य ततो वानर मोक्ष्यसे।,"""Your appearance is only of that of a vanara. But your glow is not of a vanara indeed. Tell the truth today. You will be set free."
अनृतं वदतश्चापि दुर्लभं तव जीवितम्।।5.50.11।।अथवा यन्निमित्तस्ते प्रवेशो रावणालये।,"""If you tell a lie, it will be difficult for you to live. Or else, tell me for what reason have you entered the abode of Ravana.'"
एवमुक्तो हरिश्रेष्ठस्तदा रक्षोगणेश्वरम्।।5.50.12।।अब्रवीन्नास्मि शक्रस्य यमस्य वरुणस्य वा।धनदेन न मे सख्यं विष्णुना नास्मि चोदितः।।5.50.13।।जातिरेव मम त्वेषा वानरोऽहमिहागतः।,"The foremost of the vanaras spoke to the lord of ogres in response to the equiries made to him: ""I have not come from Indra or Yama or Varuna. I have no friendship with Kubera. I have not been sent by Visnu. By birth I am vanara and I have come here.'"
दर्शने राक्षसेन्द्रस्य दुर्लभे तदिदं मया।।5.50.14।।वनं राक्षसराजस्य दर्शनार्थे विनाशितम्।,
ततस्ते राक्षसाः प्राप्ता बलिनो युद्धकाङ्क्षिणः।रक्षणार्थं तु देहस्य प्रतियुद्धा मया रणे।।5.50.15।।,"""Desiring to fight with me the powerful ogres came. Then I fought in self defence."
अस्त्रपाशैर्न शक्योऽहं बद्धुं देवासुरैरपि।।5.50.16।।पितामहादेष वरो मामाप्येषोऽभ्युपागतः।,"""It is not possible to bind me with any bondage of astras even by devas or danavas. Such a boon has been granted to me by Grandfather Brahma."
राजानं द्रष्टुकामेन मयास्त्रमनुवर्तितम्।।5.50.17।।विमुक्तो ह्यहमस्त्रेण राक्षसैस्त्वभिपीडितः।केनचिद्राजकार्येण सम्प्राप्तोऽस्मि तवान्तिकम्।।5.50.18।।,"""Wishing to see the king I honoured this astra and not otherwise. Even though I was tormented by the ogres and released by the astra I submitted to you as I have a small work assigned by the king."
दूतोऽहमिति विज्ञेयो राघवस्यामितौजसः।श्रूयतां चापि वचनं मम पथ्यमिदं प्रभो।।5.50.19।।,"Know that I am a messenger of the highly powerful Rama. O lord please listen to these beneficial words of mine meant for your welfare.इत्यार्षे श्रीमद्रामायणे वाल्मीकीय आदिकाव्ये सुन्दरकाण्डे पञ्चाशस्सर्गः।।Thus ends the fiftieth sarga of Sundarakanda of the holy Ramayana, the first epic composed by sage Valmiki."
[Hanuman tenders both sound advice and stern warning to Ravana.] तं समीक्ष्य महासत्त्वं सत्त्ववान्हरिसत्तमः।वाक्यमर्थवदव्यग्रस्तमुवाच दशाननम्।।5.51.1।।,"Hanuman, the best of monkeys, looking at the very powerful Ravana spoke slowly  these highly meaningful words."
अहं सुग्रीवसंदेशादिह प्राप्तस्तवालयम्।राक्षसेन्द्र हरीशस्त्वां भ्राता कुशलमब्रवीत्।।5.51.2।।,"""O lord of demons I reached your realm here by the orders of Sugriva, lord of monkeys who is like your brother. He conveys his good wishes to you."
भ्रातुश्शृणु समादेशं सुग्रीवस्य महात्मनः।धर्मार्थोपहितं वाक्यमिह चामुत्र च क्षमम्।।5.51.3।।,"""The great Sugriva who is like your brother sends you a message pertinent to this world and the other world, that which is beneficial and consistent with righteousness and propriety (धर्म and अर्थ). Listen:"
राजा दशरथो नाम रथकुञ्जरवाजिमान्।पितेव बन्धुर्लोकस्य सुरेश्वरसमद्युतिः।।5.51.4।।,"""There was an emperor named Dasaratha richly endowed with chariots, horses and elephants. He was a friend to the world and was like a father and equal to Indra in splendour."
ज्येष्ठस्तस्य महाबाहुः पुत्रः प्रियकरः प्रभुः।पितुर्निदेशान्निष्क्रान्तः प्रविष्टो दण्डकावनम्।।5.51.5।।लक्ष्मणेन सह भ्रात्रा सीतया चापि भार्यया।रामो नाम महातेजा धर्म्यं पन्थानमास्थितः।।5.51.6।।,"""His eldest son, a highly effulgent one, named Rama who was dear to the king, accepting his father's orders went into exile with brother Lakshmana and wife Sita also accepting a righteous path and entered Dandaka forest."
तस्य भार्या वने नष्टा सीता पतिमनुव्रता।वैदेहस्य सुता राज्ञो जनकस्य महात्मनः।।5.51.7।।,"""Sita, daughter of king Janaka of Videha kingdom, loyally followed her husband, Rama. She was lost in the forest.  "
स मार्गमाणस्तां देवीं राजपुत्रः सहानुजः।ऋश्यमूकमनुप्राप्त: सुग्रीवेण समागतः।।5.51.8।।,"""Searching for the divine lady the prince reached mount Rshyamuka along with his brother and there he met Sugriva."
तस्य तेन प्रतिज्ञातं सीतायाः परिमार्गणम्।सुग्रीवस्यापि रामेण हरिराज्यं निवेदितम्।।5.51.9।।,"""Sugriva promised Rama to undertake search for Sita and Rama assured Sugriva of securing him the kingdom of the monkeys. "
ततस्तेन मृधे हत्वा राजपुत्रेण वालिनम्।सुग्रीवः स्थापितो राज्ये हर्यृक्षाणां गणेश्वरः।।5.51.10।।,"""Then prince Rama killed Vali in battle and made Sugriva, king of the vanaras and bears and restored the kingship of Sugriva."
त्वया विज्ञातपूर्वश्च वाली वानरपुङ्गवः।रामेण निहतस्सङ्ख्ये शरेणैकेन वानरः।।5.51.11।।,"""You know of Vali, chief of the vanaras, in the past. Rama killed him with a single arrow in the combat. "
स सीतामार्गणे व्यग्रस्सुग्रीवः सत्यसङ्गरः।हरीन् सम्प्रेषयामास दिशस्सर्वा हरीश्वरः।।5.51.12।।,"""Sugriva, who is true to his word and a faithful warrior, king of monkeys anxiously sent vanaras in all directions for searching Sita."
तां हरीणां सहस्राणि शतानि नियुतानि च।दिक्षु सर्वासु मार्गन्ते ह्यधश्चोपरि चाम्बरे।।5.51.13।।,"""Hundreds, thousands and unlimited number of monkeys are searching (for Sita) in all directions, in the underworld and heavens and the sky. "
वैनतेयसमाः केचित्केचित्तत्रानिलोपमाः।असङ्गगतयशशीघ्रा हरिवीरा महाबलाः।।5.51.14।।,"""Some of the very powerful heroes equal to Garuda, equal to the Windgod (in swiftness) have gone (in quest of Sita) without touching the earth."
अहं तु हनुमान्नाम मारुतस्यौरसस्सुतः।सीतायास्तु कृते तूर्णं शतयोजनमायतम्।।5.51.15।।समुद्रं लङ्घयित्वैव तां दिदृक्षुरिहागतः।,"""I, Maruta's son, Hanuman by name too came swiftly leaping across a hundred yojanas across the ocean searching for Sita."
भ्रमता च मया दृष्टा गृहे ते जनकात्मजा।।5.51.16।।तद्भवान् दृष्टधर्मार्थस्तपःकृतपरिग्रहः।परदारान् महाप्राज्ञ नोपरोद्धुं त्वमर्हसि।।5.51.17।।,"""While I was roaming I saw Janaka's daughter Sita at your house.You are a knower of the truth of righteousness. You are very wise and carrried out great austerities. It does not behove you to abduct another man's wife."
न हि धर्मविरुद्धेषु बह्वपायेषु कर्मसु।मूलघातिषु सज्जन्ते बुद्धिमन्तो भवद्विधाः।।5.51.18।।,"""Indeed, respectable people and wise men like you should not indulge in actions opposed to righteousness as it will strike at the very root of your existence."
कश्च लक्ष्मणमुक्तानां रामकोपानुवर्तिनाम्।शराणामग्रतः स्थातुं शक्तो देवासुरेष्वपि।।5.51.19।।,"""Who, even among gods and asuras can withstand the arrows released by Lakshmana in obedience to the infuriated Rama's orders?"
न चापि त्रिषु लोकेषु राजन्विद्येत कश्चन।राघवस्य व्यलीकं यः कृत्वा सुखमवाप्नुयात्।।5.51.20।।,"""O king  there is none in these three worlds who can enjoy happiness by displeasing Rama."
तत् त्रिकालहितं वाक्यं धर्म्यमर्थानुबन्धि च।मन्यस्व नरदेवाय जानकी प्रतिदीयताम्।।5.51.21।।,"""Think that my advice is beneficial to you for you present, past and future. It is righteous. It will provide you material wealth too. Hence return Sita to the lord of the people."
दृष्टा हीयं मया देवी लब्धं यदिह दुर्लभम्।उत्तरं कर्म यच्छेषं निमित्तं तत्र राघवः।।5.51.22।।,"""I have actually spotted the divine lady here which was most difficult. Rama will plan the remaining course of action."
लक्षितेयं मया सीता तथा शोकपरायणा।गृह्य यां नाभिजानासि पञ्चास्यामिव पन्नगीम्।।5.51.23।।,"""I have seen Sita immersed in deep sorrow. You do not realise that by abducting her you are keeping a fivehooded female serpent in your house."
नेयं जरयितुं शक्या सासुरैरमरैरपि।विषसंसृष्टमत्यर्थं भुक्तमन्नमिवौजसा ।।5.51.24।।,"""Just as food mixed with venom cannot be digested by the great fire (fire of hunger), it is not possible to keep Sita even by gods and demons. (Sita is like food mixed with poison. Ravana cannot digest her with all his power.)  "
तपस्सन्तापलब्धस्ते योऽयं धर्मपरिग्रहः।न स नाशयितुं न्याय्य आत्मप्राणपरिग्रहः।।5.51.25।।,"""You have acquired the merit of righteousness by prolonged hardships experienced during your penance. It is not proper to forfeit your own life in this way.  "
अवध्यतां तपोभिर्यां भवान् समनुपश्यति।आत्मनः सासुरैर्देवैर्हेतुस्तत्राप्ययं महान्।।5.51.26।।,"""You know you will not be killed by asuras or gods. In that case also this (keeping Sita with you) may be the prime cause of your death."
सुग्रीवो न हि देवोऽयं नासुरो न च राक्षसः।न दानवो न गन्धर्वो न यक्षो न च पन्नगः।।5.51.27।।तस्मात्प्राणपरित्राणं कथं राजन्करिष्यसि।,"""Sugriva is not an demon, nor a danava nor gandharva, nor a yaksha nor even a pannaga. Therefore how can you save your life from Sugriva?"
न तु धर्मोपसंहारमधर्मफलसंहितम्।।5.51.28।।तदेव फलमन्वेति धर्मश्चाधर्मनाशन:।,"""The fruit of dharma does not accrue to one who has reached the culmination of  adharma. Unrighteousness will destroy  the fruits of righteousness."
प्राप्तं धर्मफलं तावद्भवता नात्र संशयः।फलमस्याप्यधर्मस्य क्षिप्रमेव प्रपत्स्यसे।।5.51.29।।,"""There is no doubt you have earned merit through righteousness (dharma destroys adharma and yields sweet fruit ultimately). But now you will quickly reap the result of your unrighteousness also."
जनस्थानवधं बुद्ध्वा बुद्ध्वा वालिवधं तथा।।5.51.30।।रामसुग्रीवसख्यं च बुध्यस्व हितमात्मनः।,"""You know about the killing of all ogres at Janasthana and of Vali also. You know about the alliance of Rama and Sugriva. You may  decide on a proper course of action for the sake of your own welfare."
कामं खल्वहमप्येकस्सवाजिरथकुञ्जराम्।।5.51.31।।लङ्कां नाशयितुं शक्तस्तस्यैष तु न निश्चयः।,""" Alone, I can destroy this entire Lanka teeming with horses, chariots and elephants. Indeed I have the energy but not the mandate of Sri Rama."
रामेण हि प्रतिज्ञातं हर्यृक्षगणसन्निधौ।।5.51.32।।उत्सादनममित्राणां सीता यैस्तु प्रधर्षिता।,"""Rama made a vow in the presence of bears and vanaras that he would exterminate the arrogant enemy troops  by whom Sita is abducted and assaulted."
अपकुर्वन् हि रामस्य साक्षादपि पुरन्दरः।।5.51.33।।न सुखं प्राप्नुयादन्यः किं पुनस्त्वद्विधो जनः।,"""Indra, the destroyer of enemy citadels cannot live happily if he offends Rama. What to speak of persons like you?"
यां सीतेत्यभिजानासि येयं तिष्ठति ते वशे।।5.51.34।।कालरात्रीति तां विद्धि सर्वलङ्काविनाशिनीम्।,"""Sita who is under your custody is no ordinary lady. She is indeed the dark night of dissolution, destroyer of entire Lanka. Know this."
तदलं कालपाशेन सीताविग्रहरूपिणा।।5.51.35।।स्वयं स्कन्धावसक्तेन क्षेममात्मनि चिन्त्यताम्।,"""Stop holding the noose of death in Sita's form whom you yourself have placed on your shoulders. Think of your own welfare."
सीतायास्तेजसा दग्धां रामकोपप्रपीडिताम्।।5.51.36।।दह्यमानामिमां पश्य पुरीं साट्टप्रतोलिकाम्।,"""Visualize this city of Lanka including its marketplaces and main streets as  burnt by Sita's power of chastity and  Rama's anger."
स्वानि मित्राणि मन्त्रींश्च ज्ञातीन् भ्रात्रून् सुतान् हितान्।।5.51.37।।भोगान्दारांश्च लङ्कां च मा विनाशमुपानय।,"""Do not pave the path of your friends, ministers, clan, brothers and sisters, sons, wellwishers, wives and luxuries and Lanka to destruction."
सत्यं राक्षसराजेन्द्र शृणुष्व वचनं मम।।5.51.38।।रामदासस्य दूतस्य वानरस्य विशेषतः।,"""O king of demon listen to the words of truth of the servant of Rama, his messenger and specially a vanara."
सर्वान् लोकान् सुसंहृत्य सभूतान् सचराचरान्।।5.51.39।।पुनरेव तथा स्रष्टुं शक्तो रामो महायशाः।,"""Illustrious Rama can put an end  to and dissolve all creatures including both movable and immovables of all worlds. He can recreate all of them in the same way. He has such superhuman powers."
देवासुरनरेन्द्रेषु यक्षरक्षोगणेषु च।।5.51.40।।विद्याधरेषु सर्वेषु गन्धर्वेषूरगेषु च।सिद्धेषु किन्नरेन्द्रेषु पतत्रिषु च सर्वतः।।5.51.41।।सर्वभूतेषु सर्वत्र सर्वकालेषु नास्ति सः।यो रामं प्रतियुध्येत विष्णुतुल्यपराक्रमम्।।5.51.42।।,"""He is equal to Visnu in valour. There is none who can dare face his rage, be it among gods, asuras, yakshas, rakshasas, vidyadharas, gandharvas uragas, siddhas, kings of kinnaras, birds and all beings at all places and at all times."
सर्वलोकेश्वरस्यैवं कृत्वा विप्रियमुत्तमम्।रामस्य राजसिंहस्य दुर्लभं तव जीवितम्।।5.51.43।।,"""Rama is the supreme lord of all worlds, a lion among kings. Having pained him it is very difficult for you to sustain your life after offending him to this extent."
देवाश्च दैत्याश्च निशाचरेन्द्र गन्धर्वविद्याधरनागयक्षाः।रामस्य लोकत्रयनायकस्य स्थातुं न शक्तास्समरेषु सर्वे।।5.51.44।।,"""O king of demons, even devas, daityas, gandharvas, vidyadharas, nagas, and yakshas are incompetent to face Rama the lord of the three worlds in wars."
ब्रह्मा स्वयम्भूश्चतुराननो वा रुद्रस्त्रिणेत्रस्त्रिपुरान्तको वा।इन्द्रो महेन्द्रस्सुरनायको वा त्रातुं न शक्ता युधि रामवध्यम्।।5.51.45।।,"""Even the selfborn, fourfaced Brahma, the threeeyed Siva who destroyed Tripura, Mahendra, the king of suras do not have the power to save one whom Rama decides to kill"". "
